Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pular Express","Ice Box > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/108430153/pular-express,3.7,-1,Sport,5.11c/d,1,75,44.28332,-103.8988
"R.I.P. Diagonal","Weather Watchers Wall > Raspberry Rocks > Iron Mountain > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105715475/rip-diagonal,4.0,-1,Trad,5.11c/d,2,110,43.83905,-103.40947
"PB & J","Peanut > Marker > Magna Carta > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714941/pb-j,4.0,-1,Sport,5.11c/d,1,110,43.8821,-103.4621
"Horseshoes and Hand Grenades","Gnomon > Needles Eye Area > Custer State Park > South Dakota",https://www.mountainproject.com/route/105715652/horseshoes-and-hand-grenades,3.6,-1,Trad,5.11c/d,1,40,43.84204,-103.54416
"Skunk Boy","Scavanger Wall > Blue Sky > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/105880189/skunk-boy,3.3,-1,Sport,5.11c/d,1,60,44.35135,-103.90765
"License 2 ILL","The Asylum > The Mohican > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/108273679/license-2-ill,3.1,-1,Sport,5.11c/d,1,70,44.33171,-103.9001
"Acid Test","Acid Test Boulder > Sylvan Lake Bouldering > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/107780449/acid-test,3.0,-1,"Trad, TR",5.11c/d,1,,43.84625,-103.56438
"A Little Kush For The Final Push","Lower Danks > The Danks > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/110253689/a-little-kush-for-the-final-push,2.8,-1,Sport,5.11c/d,1,95,44.27837,-103.90404
UpperCut,"TKO Wall > Sunshine > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/108759955/uppercut,2.8,-1,Sport,5.11c/d,1,75,44.29596,-103.89038
"Child of Chaos","Abominable Snowman > Monster North > Magna Carta > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/106238377/child-of-chaos,2.5,-1,"Trad, Sport",5.11c/d,1,90,43.88417,-103.46289
"James Blonde","Assassin Wall > The Mohican > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/110617374/james-blonde,2.0,-1,Sport,5.11c/d,1,60,44.34357,-103.92619
