Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Black Elk","Warbonnet Peak > Cirque of the Towers > Wind River Range > Wyoming",https://www.mountainproject.com/route/106229037/black-elk,3.9,-1,"Trad, Alpine",5.11a,8,1000,42.76202,-109.216
"Wine and Roses","Wine and Roses > Fremont Canyon > Wyoming",https://www.mountainproject.com/route/105828723/wine-and-roses,3.9,-1,Trad,5.11a,1,90,42.46729,-106.80228
"Mr. Clean","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715574/mr-clean,3.9,-1,Trad,5.11a,3,500,44.59062,-104.71615
"Hung Like a Horse","Reynolds Hill > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105754141/hung-like-a-horse,3.8,-1,Trad,5.11a,1,,41.17386,-105.35395
"Achey breaky  heart","Honky Tonk > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/117597701/achey-breaky-heart,3.6,-1,Sport,5.11a,1,100,44.08875,-107.2914
"Winchester Pump","3. Saddle Tramp > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841390/winchester-pump,3.4,-1,Sport,5.11a,1,65,42.57363,-108.71527
"Pussy Control","1. Vietnam > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106553547/pussy-control,3.4,-1,Sport,5.11a,1,60,44.13546,-107.2575
"Atheist Childhood","The Ark > Mecca > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106232722/atheist-childhood,3.3,-1,Sport,5.11a,1,85,44.13754,-107.23263
"Crossbow Chaos Theory","Big Kahuna Pillar > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107199345/crossbow-chaos-theory,3.3,-1,Sport,5.11a,1,90,44.1479,-107.2578
Limestoned,"Home Alone > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105853353/limestoned,3.2,-1,Sport,5.11a,1,60,44.08704,-107.31112
"Godfather 2","The Godfather Boulder > Leigh Creek > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106499931/godfather-2,3.2,-1,Sport,5.11a,1,60,44.08021,-107.30331
"Heroin Hoedown","5. Drugs and Sex > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/113266302/heroin-hoedown,3.1,-1,Sport,5.11a,1,,44.13663,-107.25768
"Felicity Shagwell","Powers Wall > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/119177343/felicity-shagwell,3.2,-1,Sport,5.11a,1,100,44.08855,-107.29199
"Carol's Crack","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715181/carols-crack,3.8,-1,Trad,5.11a,3,320,44.59062,-104.71615
"B-1 Bomber Dude","Chaos Buttress > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105853262/b-1-bomber-dude,3.4,-1,Sport,5.11a,1,75,44.1334,-107.25731
"Big Yellow Butterfly","L. Superratic Pillar > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106254343/big-yellow-butterfly,3.1,-1,Sport,5.11a,1,100,44.14306,-107.25786
"Number One Enemy (AKA: Popsicle Sandwich)","Downpour Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107181611/number-one-enemy-aka-popsicle-sandwich,3.0,-1,Sport,5.11a,1,70,44.13246,-107.25716
"Character Witness","Home Alone > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105853365/character-witness,3.0,-1,Sport,5.11a,1,70,44.08704,-107.31112
"The Duke","4. Rodeo Drive > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/109140587/the-duke,3.0,-1,Sport,5.11a,1,45,42.57254,-108.71279
"Merely Mortal","2. Fossil Hill Central > Fossil Hill > Lander Area > Wyoming",https://www.mountainproject.com/route/107785105/merely-mortal,3.1,-1,Sport,5.11a,1,90,42.71338,-108.84756
"Harvest Moon","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827655/harvest-moon,2.9,-1,Sport,5.11a,1,80,42.74193,-108.83178
"Psychedellic Milk Painter","The Back Forty > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106254320/psychedellic-milk-painter,2.9,-1,Sport,5.11a,1,80,44.14841,-107.25769
"Corner Drug","Addiction > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105827628/corner-drug,2.9,-1,Sport,5.11a,1,70,42.74091,-108.83616
"Horn's Mother","Coke Bottle > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105751084/horns-mother,3.8,-1,Trad,5.11a,2,100,41.16185,-105.37553
"Red as a Blooming Rose","1. Blooming Rose > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106011590/red-as-a-blooming-rose,2.8,-1,Sport,5.11a,1,40,42.57338,-108.71457
"Battle for a Wounded Knee","4. Lone Pilgrim > 1. Left Side (Lunarscape, Tribal War, Poker-Face, Lone Pilgrim) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841257/battle-for-a-wounded-knee,2.8,-1,Sport,5.11a,1,60,42.57481,-108.71685
"Doberman Face","Hound Dog Crag > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107216195/doberman-face,2.7,-1,Sport,5.11a,1,65,44.10033,-107.28463
"The Prospect","C. Wild Horses Wall > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105857638/the-prospect,2.7,-1,Sport,5.11a,1,65,42.58499,-108.7366
"Roll in the Hay","1. Blooming Rose > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106229329/roll-in-the-hay,2.6,-1,Sport,5.11a,1,50,42.57338,-108.71457
"High Plains Drifter","3. Poker Face Alice > 1. Left Side (Lunarscape, Tribal War, Poker-Face, Lone Pilgrim) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106081850/high-plains-drifter,2.5,-1,Sport,5.11a,1,25,42.57479,-108.717
"Hole in the Wall","Crazy Woman Cliff > Crazy Woman Crags > Eastern Big Horns > Wyoming",https://www.mountainproject.com/route/106454239/hole-in-the-wall,3.7,-1,Sport,5.11a,1,95,44.17185,-106.87118
"Broken Promises","Downpour Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/114595292/broken-promises,2.8,-1,Sport,5.11a,1,100,44.13246,-107.25716
"Night-Flying Woman","The Aspen Glade > Aspen Glade > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/107188194/night-flying-woman,3.0,-1,Sport,5.11a,1,40,42.5925,-108.7434
"Second Hand Nova","Killer Cave > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/105828459/second-hand-nova,2.8,-1,Sport,5.11a,1,60,42.74193,-108.83178
"McCarthy's North Face","North Face & Northwest Corner > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715019/mccarthys-north-face,3.9,-1,Trad,5.11a,2,300,44.59158,-104.71485
MaxiLash,"Nautilus > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105751738/maxilash,3.7,-1,Trad,5.11a,1,,41.15478,-105.37467
"Foo - ook Yu","Powers Wall > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/117689737/foo-ook-yu,2.9,-1,Sport,5.11a,1,65,44.08855,-107.29199
