Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Confident Wreck","Super Slab > Middle East > East Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/114268237/confident-wreck,2.3,-1,Sport,5.4,1,60,36.00712,-93.28802
"Easy Street","The Wall of Moderates > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/112573367/easy-street,2.1,-1,Sport,"5.4 PG13",1,40,35.8829,-92.9113
Standard,"Level IV-A > Pinnacle Mountain > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/121108273/standard,2.0,-1,"Trad, TR",5.4,1,80,34.84094,-92.48604
Nosh,"The Wall of Moderates > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/114399054/nosh,2.0,-1,Trad,5.4,1,40,35.8829,-92.9113
"Towards the Highland","The Wall of Moderates > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/119051411/towards-the-highland,2.0,-1,Trad,5.4,1,25,35.8829,-92.9113
"The Hunt","The Wall of Moderates > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/119051442/the-hunt,2.0,-1,Trad,5.4,1,25,35.8829,-92.9113
"Outside world","The Wall of Moderates > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/119051355/outside-world,2.0,-1,Trad,5.4,1,25,35.8829,-92.9113
"sunless sea","Funk Soul Alcove > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/117517050/sunless-sea,2.0,-1,Trad,5.4,1,45,35.88306,-92.91268
