Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Third Pillar, Regular Route","Dana Plateau > Lee Vining Canyon / Tioga Road > Sierra Eastside > California",https://www.mountainproject.com/route/105816995/third-pillar-regular-route,3.8,-1,Trad,5.10a/b,5,800,37.92309,-119.21264
"Royal Arches (5.10- or 5.7 A0)","Central Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105862881/royal-arches-510-or-57-a0,3.4,-1,"Trad, Aid","5.10a/b A0",15,2000,37.74724,-119.57128
"Space Truckin'","Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105876300/space-truckin,3.7,-1,Trad,5.10a/b,1,110,38.93997,-120.12315
"Pistol Pete","Doc Holliday Wall > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear City Area > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/105807952/pistol-pete,3.6,-1,Sport,5.10a/b,1,80,34.30781,-116.87833
"The Guillotine","The Alcove > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106627453/the-guillotine,3.4,-1,Sport,5.10a/b,1,90,34.12499,-118.92562
"Old Ladder Route","The Bubble > Mount St. Helena > Wine Country/Northeast Bay > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735071/old-ladder-route,3.0,-1,"Sport, TR",5.10a/b,1,70,38.65093,-122.61322
"The Prow","Middle Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105736333/the-prow,3.0,-1,Sport,5.10a/b,1,40,38.7875,-120.2441
"Grain Surgery","Grain Surgery Wall > Steve Canyon > Steve Canyon Area > The Outback > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722566/grain-surgery,2.9,-1,Trad,"5.10a/b PG13",1,70,34.01915,-116.16642
Slackjaw,"Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105975003/slackjaw,2.9,-1,Sport,5.10a/b,1,80,37.52838,-118.57396
"Honey Badger Don't Care","Flavin Haven > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107162289/honey-badger-dont-care,3.2,-1,Sport,5.10a/b,1,114,37.52468,-118.5742
"Effigy Too","Echo Cove - East Side > Echo Cove > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722845/effigy-too,2.5,-1,Trad,"5.10a/b R",1,40,34.02521,-116.15706
Knightline,"(c) Castle Rock - Southeast Face > Castle Rock > Castle Rock Area > Highway 18 Crags > Big Bear South > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/105932740/knightline,3.4,-1,Trad,5.10a/b,1,100,34.23127,-116.96138
Neutron,"High Energy Wall > Cloudburst Canyon > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/109543052/neutron,3.7,-1,Trad,5.10a/b,1,70,38.7622,-119.86184
"Cat Scratch Fever","1 - Books Area > The Fortress > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/106519990/cat-scratch-fever,3.3,-1,Trad,5.10a/b,1,60,38.76886,-119.85429
"Fen Gliddich","The Tea Room > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106622212/fen-gliddich,2.7,-1,Sport,5.10a/b,1,85,34.1259,-118.92322
"Humboldt Current","Main Wall > Promontory > Northwest California > California",https://www.mountainproject.com/route/106033329/humboldt-current,2.6,-1,Sport,5.10a/b,1,60,41.6064,-124.10471
"The Consolation Direct","(d) Northwest Recess > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/110602997/the-consolation-direct,3.3,-1,Trad,5.10a/b,7,800,33.76079,-116.68392
"Blue Steel","Fashion Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108672245/blue-steel,3.1,-1,Sport,5.10a/b,1,115,37.37509,-118.68218
Plat-A-Pussy,"Platypus > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106686078/plat-a-pussy,2.3,-1,Sport,5.10a/b,1,,37.22678,-122.10071
"Manuel's Horror","Left Side of the Road > The Cave Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/105802953/manuels-horror,2.5,-1,"Trad, TR",5.10a/b,1,18,33.00766,-116.96946
"Effervescent [HISTORIC]","Kimbuktu Tower > Vent 5 > Mickey's Beach > Marin/Northwest Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/121380146/effervescent-historic,2.9,-1,Sport,5.10a/b,1,21,37.87734,-122.61819
"Triple Delight","Al's Garage > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/105914412/triple-delight,3.0,-1,Sport,5.10a/b,1,100,37.77473,-118.92509
"The Cave Lieback","Southeast Face > Cragmont Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108320487/the-cave-lieback,2.4,-1,Sport,5.10a/b,1,40,37.892,-122.2635
"Drive Through Chapel","Matrimony  Wall > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/105913409/drive-through-chapel,2.5,-1,Sport,5.10a/b,1,65,37.749,-118.9761
"Bust a Gut","Planetarium / Gecko Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118317732/bust-a-gut,2.7,-1,Sport,5.10a/b,1,80,37.38453,-118.67785
"Bourbon Street","1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107397422/bourbon-street,3.1,-1,Trad,5.10a/b,4,400,39.32485,-120.31463
"Wing of Bat","Welcome Wall > Table Mountain > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/105734597/wing-of-bat,2.4,-1,Sport,5.10a/b,1,70,37.92572,-120.46389
"Bolly Boo Ball","Vent #5 > Vent 5 > Mickey's Beach > Marin/Northwest Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/121603956/bolly-boo-ball,2.8,-1,Sport,5.10a/b,1,45,37.87717,-122.61789
"Plane Crash","Luther Spires - Main Area > Luther Spires > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/106889893/plane-crash,2.9,-1,Sport,5.10a/b,1,60,38.79979,-119.99979
Cucumbers,"Cardinal Pinnacle > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105863060/cucumbers,3.3,-1,Trad,5.10a/b,3,350,37.22797,-118.59626
