Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"(9) Eclipse","Main Wall > Breakneck > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106069422/9-eclipse,3.1,-1,"Sport, TR",5.6,1,35,40.0321,-79.5408
"Whimpering Wookie","c. Neophyte's Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/107297056/whimpering-wookie,2.2,-1,Sport,5.6,1,,40.24974,-75.82366
"Ellie's Belly","i. Numero Uno Sector > Safe Harbor South > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/113925455/ellies-belly,2.5,-1,Sport,5.6,1,70,39.91931,-76.37796
"(Es) un yame","2.0 International Area > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/112239549/es-un-yame,2.4,-1,Sport,5.6,1,60,39.94521,-76.44262
Osprey,"h. High Wall > Mount Minsi > Delaware Water Gap (PA) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/106417145/osprey,3.1,-1,Trad,"5.6 PG13",2,220,40.96097,-75.12493
"Lower North Wall","Devils Pulpit- Closed > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/116679479/lower-north-wall,4.0,-1,Trad,"5.6 X",3,250,40.78945,-75.6136
"Main Street","Main Wall > Chickies Rock > South Central PA > Pennsylvania",https://www.mountainproject.com/route/106464120/main-street,2.4,-1,Trad,"5.6 PG13",1,100,40.05153,-76.52507
"Pizza Crack","Main Wall > Mocanaqua (aka Shickshinny) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/106812653/pizza-crack,2.7,-1,"Trad, TR","5.6 PG13",1,115,41.1485,-76.1133
"Rappel Crack","Main Wall > Shaffer Rocks (The Hermitage) > South Central PA > Pennsylvania",https://www.mountainproject.com/route/106375972/rappel-crack,2.9,-1,TR,5.6,1,,39.8123,-77.4822
"Don't PAT the Tree","Cannabis Boulder (AKA The Lower Slab) > Breakneck > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/107783668/dont-pat-the-tree,2.0,-1,Sport,5.6,1,30,40.0326,-79.54099
"Drill Queen","S.B.R. Block > The Lost Crag - CLOSED TO CLIMBING > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106573707/drill-queen,3.0,-1,Sport,5.6,1,25,39.91958,-79.5805
"Finger in the Dike","b. Practice Face > Ralph Stover State Park (High Rocks) > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/106134924/finger-in-the-dike,2.6,-1,"Trad, TR","5.6 PG13",1,50,40.44047,-75.0994
"Apartment 19","Cannabis Boulder (AKA The Lower Slab) > Breakneck > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/113042674/apartment-19,2.8,-1,Sport,5.6,1,35,40.0326,-79.54099
"Beginner's Crack","Main Wall > Mocanaqua (aka Shickshinny) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/108041320/beginners-crack,2.8,-1,"Trad, TR",5.6,1,60,41.1485,-76.1133
"Root Canal","Right Wall > Pike Run > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/118711117/root-canal,3.0,-1,TR,5.6,1,35,40.08043,-79.31845
"The Chip","Lichen Wall > Blue Run Rocks > Central PA > Pennsylvania",https://www.mountainproject.com/route/107976759/the-chip,2.4,-1,"Trad, TR",5.6,1,40,41.8035,-77.5474
"Blazing Saddles","Main Wall > Shaffer Rocks (The Hermitage) > South Central PA > Pennsylvania",https://www.mountainproject.com/route/106375996/blazing-saddles,2.7,-1,TR,5.6,1,,39.8123,-77.4822
"Variety Crack","Gorgeous Rocks > Lehigh Gorge State Park > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/107283610/variety-crack,2.5,-1,"Trad, TR",5.6,1,,40.8848,-75.7634
"Shady Lane","2.5 Alpine Wall (aka tall wall) > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/110899820/shady-lane,1.9,-1,Sport,5.6,1,60,39.93895,-76.4339
Craig,"d. Tenuous Odyssey Sector > Safe Harbor South > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/121732328/craig,2.5,-1,Sport,5.6,1,50,39.91654,-76.37615
Jaws,"Right Wall > Pike Run > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/118710919/jaws,2.8,-1,TR,5.6,1,35,40.08043,-79.31845
