Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Magic Mushroom","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108716114/magic-mushroom,4.0,-1,"Trad, Aid","5.14a A3",31,2900,37.73051,-119.63828
"King of the Jungle","Cyanide Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/119941710/king-of-the-jungle,4.0,-1,Sport,5.14a,1,135,37.37104,-118.68502
"Weekend At Bernie's","Cascade Cliff > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/110535689/weekend-at-bernies,4.0,-1,Sport,5.14a,1,100,38.9308,-120.11112
"A Steep Climb Named Desire","South Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105943790/a-steep-climb-named-desire,3.8,-1,Sport,5.14a,1,80,39.32202,-120.32274
"Father's Day","South Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105943797/fathers-day,4.0,-1,Trad,5.14a,1,80,39.32202,-120.32274
"Broken Arrow","Olmsted Canyon Right > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/118983258/broken-arrow,4.0,-1,Trad,5.14a,1,70,37.81564,-119.48839
"On Beyond Zebra","Cascade Cliff > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/113485765/on-beyond-zebra,4.0,-1,Sport,5.14a,1,100,38.9308,-120.11112
"Joe Bunyan (aka Stars and Stripes)","Cascade Cliff > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/110535520/joe-bunyan-aka-stars-and-stripes,4.0,-1,Sport,5.14a,1,100,38.9308,-120.11112
"50 Pounds of Wax","The Room > Lover's Leap (Limestone) > Northwest California > California",https://www.mountainproject.com/route/119145997/50-pounds-of-wax,4.0,-1,Sport,5.14a,1,80,41.36509,-122.69152
"Buddhist Palm","Mr. Lees Greater Hong Kong > Hwy 166/Silly Rock > Central Coast > California",https://www.mountainproject.com/route/106955404/buddhist-palm,3.5,-1,Sport,5.14a,1,60,35.13575,-120.12789
"Goodbye to Dulcinea","Treasure Towers > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106437725/goodbye-to-dulcinea,3.3,-1,Sport,5.14a,1,100,34.12485,-118.92574
Dihedron,"Pea Brain > East Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/116148553/dihedron,3.0,-1,"Trad, TR",5.14a,1,60,34.0437,-116.14234
Übermensch,"East Face > Monolith > East Side > Pinnacles National Park > Central Coast > California",https://www.mountainproject.com/route/107993787/ubermensch,3.0,-1,Sport,5.14a,1,,36.47306,-121.18643
"Shart Attack","Delta Wall > Uptown Rock > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118286271/shart-attack,3.0,-1,Sport,5.14a,1,90,37.36813,-118.68846
"New Deal","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/105805988/new-deal,3.0,-1,Sport,5.14a,1,80,34.0277,-116.1531
"Extended Happiness","Owl Tor > Hwy 166/Silly Rock > Central Coast > California",https://www.mountainproject.com/route/121985513/extended-happiness,3.0,-1,Sport,5.14a,1,,35.11955,-120.10394
