Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Standard (West Fins)","Elephant Butte > Arches National Park > Southeast Utah > Utah",https://www.mountainproject.com/route/106674255/standard-west-fins,3.5,-1,Trad,5.3,1,1100,38.69592,-109.54034
"Chaco-late Chunk","Wall Street > Potash Road > Southeast Utah > Utah",https://www.mountainproject.com/route/110130835/chaco-late-chunk,1.8,-1,"Sport, TR",5.3,1,35,38.54668,-109.59959
"Island in the Sky Traverse","Moss Canyon > Island In The Sky > Snow Canyon State Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/111488800/island-in-the-sky-traverse,3.4,-1,Trad,5.3,1,,37.19782,-113.64241
"Hey kids! Get down from there!","School for people to learn good > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118873769/hey-kids-get-down-from-there,3.6,-1,TR,5.3,1,37,40.62515,-111.74641
"The  Forrest/Briggs Indirect ( The Mugacki Variation)","Citadel > Mystery Towers & Top of the World Overlook > Onion Creek > Southeast Utah > Utah",https://www.mountainproject.com/route/107846510/the-forrestbriggs-indirect-the-mugacki-variation,3.4,-1,Aid,"5.3 A2+",4,540,38.71977,-109.28255
"Brazilian Ninjas","Green Valley Gap > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/105787628/brazilian-ninjas,1.8,-1,"Trad, TR",5.3,1,30,37.08852,-113.63779
"The Flopper","Miscellaneous Scattered Routes > Tank Canyon > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107144991/the-flopper,1.9,-1,Sport,5.3,1,35,40.4469,-111.6881
"Conjunction Junction","Maple Haven > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114355737/conjunction-junction,2.3,-1,Sport,5.3,1,50,39.56271,-111.6897
"South Face Crack","Twin Rocks Area > Capitol Reef > South Central Utah > Utah",https://www.mountainproject.com/route/106055286/south-face-crack,2.0,-1,"Trad, Aid","5.3 C1",1,75,38.32619,-111.34057
"Land Before Spine","Shotgun Alley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/117124637/land-before-spine,2.0,-1,Trad,5.3,1,25,37.1709,-113.71399
