Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Nose","Nose Area > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/105874396/the-nose,3.5,-1,Trad,5.8,4,400,35.30474,-82.79538
Boardwalk,"Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/105887636/boardwalk,3.6,-1,Trad,5.8,2,130,36.099,-81.7815
Comatose,"Comatose Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/105937288/comatose,3.4,-1,Trad,5.8,1,100,35.4499,-82.21438
"Gemini Crack","South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/105939175/gemini-crack,3.2,-1,Trad,5.8,2,200,35.30054,-82.79229
"The Pulpit","Stone Mountain South Face > Stone Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/105894448/the-pulpit,3.1,-1,Trad,5.8,5,800,36.3916,-81.0473
Crackerjack,"Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/105925443/crackerjack,3.1,-1,Trad,5.8,2,200,35.88831,-81.88519
"Hindu Kush","Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/105941036/hindu-kush,3.1,-1,Trad,5.8,2,180,36.099,-81.7815
"Lost at Sea","Upper Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106135806/lost-at-sea,3.1,-1,Trad,5.8,1,70,36.09856,-81.80133
"Chicken Bone","14. Parking Lot > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106101924/chicken-bone,3.0,-1,"Trad, Sport, TR",5.8,1,90,36.33961,-80.48101
"First Return","South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/105950799/first-return,2.9,-1,Trad,5.8,1,200,35.30054,-82.79229
"Bumblebee Butress","North Carolina Wall > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/105972319/bumblebee-butress,3.4,-1,Trad,5.8,4,450,35.87662,-81.89174
"Ooga Chocka","03. David's Castle (backside) > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106101407/ooga-chocka,2.7,-1,"Trad, TR",5.8,1,70,35.23304,-81.27463
"Holy Guacamole","Trundlasaurus Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106246828/holy-guacamole,2.6,-1,Sport,5.8,1,50,35.23608,-81.27274
"Raise Hell","The Amphitheater > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106480040/raise-hell,2.9,-1,Trad,5.8,1,120,36.39993,-80.28257
"Turkey Shoot","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106101943/turkey-shoot,2.3,-1,Sport,5.8,1,50,36.34013,-80.48401
"Unknown 5.8 (splitter hand crack)","Cereal Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107015382/unknown-58-splitter-hand-crack,2.8,-1,Trad,5.8,1,70,35.44953,-82.21258
"Left Up","South Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/105950776/left-up,2.2,-1,Trad,5.8,1,80,35.30054,-82.79229
"Sunny Day","Section 2 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108540528/sunny-day,2.7,-1,Sport,5.8,1,50,35.96386,-81.12042
"Walk The Plank","Upper Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106926973/walk-the-plank,2.7,-1,Trad,5.8,1,80,36.09856,-81.80133
