Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Breaking the Shield","Pinnacle Overlook > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/116722228/breaking-the-shield,4.0,-1,Sport,5.13a,1,70,37.12845,-82.41344
Socios,"Pinnacle Left > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/116753183/socios,3.9,-1,Sport,5.13a,1,70,37.12845,-82.41344
"The Young & The Feckless","Rebel Wall > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/117893164/the-young-the-feckless,4.0,-1,Sport,5.13a,1,80,36.87025,-82.24574
"Southern Exxxposure","Big Shot > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/121957500/southern-exxxposure,4.0,-1,Sport,5.13a,1,80,36.90262,-82.39906
"The The","Wall That Dreams Are Made Of > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/106006424/the-the,3.7,-1,Trad,5.13a,1,60,38.54915,-78.30623
"(South) Eastern Medicine","Pinnacle Overlook > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/112186980/south-eastern-medicine,3.0,-1,Sport,5.13a,1,65,37.12845,-82.41344
"Closed project","Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/119034508/closed-project,3.0,-1,Sport,5.13a,1,60,36.90348,-82.42151
"Closed project","Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/119034548/closed-project,2.5,-1,Sport,5.13a,1,60,36.90348,-82.42151
Exodus,"The Rectory > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/108804934/exodus,2.0,-1,Trad,5.13a,1,65,36.89936,-82.42035
"Just The Tip","Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/124048498/just-the-tip,3.0,-1,Sport,5.13a,1,65,37.15873,-82.40324
