Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cruel Sister","(3) Catwalk Cliff > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105791785/cruel-sister,3.7,-1,Trad,5.10a,1,80,44.36733,-121.13065
Trezlar,"(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105801753/trezlar,3.5,-1,Trad,5.10a,2,200,44.36866,-121.14442
"Thin Air","Koala Rock > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105802279/thin-air,3.2,-1,Trad,5.10a,3,200,44.36947,-121.12462
Gruff,"(2) Wildfire Wall > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803718/gruff,3.2,-1,Trad,5.10a,1,75,44.36798,-121.13081
"Sheer Stress","(3) Red Wall > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/105972161/sheer-stress,3.1,-1,Trad,5.10a,2,90,45.53999,-122.37622
"Karate Crack","(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790613/karate-crack,3.0,-1,Trad,5.10a,1,60,44.3665,-121.14564
Phoenix,"(3) Phoenix > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790327/phoenix,3.0,-1,Sport,5.10a,1,90,44.36399,-121.14633
"Light on the Path","(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105789064/light-on-the-path,2.9,-1,Sport,5.10a,1,60,44.36716,-121.14353
"New Testament","Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105820346/new-testament,2.8,-1,Trad,5.10a,1,80,44.36598,-121.14688
Orion,"(1) Northeast Face > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/110643424/orion,2.8,-1,Sport,5.10a,1,85,44.36442,-121.14739
"Low Blow","(j) Rope de Dope Block > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106679501/low-blow,2.6,-1,Sport,5.10a,1,35,44.36563,-121.14334
Cosmos,"(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803446/cosmos,2.7,-1,Sport,5.10a,1,70,44.36866,-121.14442
"Suck my Kiss","Koala Rock > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105812654/suck-my-kiss,2.4,-1,Sport,5.10a,1,,44.36947,-121.12462
"Tuff It Out","(i) The Fourth Horseman > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106070889/tuff-it-out,2.4,-1,Sport,5.10a,1,70,44.36691,-121.14492
"Pop Goes the Nubbin","(h) The Peanut > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105789073/pop-goes-the-nubbin,2.3,-1,Sport,5.10a,1,,44.36688,-121.14447
Irreverence,"Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105820350/irreverence,2.3,-1,Sport,5.10a,1,80,44.36598,-121.14688
