Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Top Choice","Carnivore Boulders > Little Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/106744907/top-choice,3.6,-1,"Trad, TR",5.10-,1,30,30.49822,-98.82783
"Alice in Banana Land","Central Wall > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/106146405/alice-in-banana-land,3.1,-1,"Trad, Sport",5.10-,1,120,31.92218,-106.04789
Prism,"The Solarium > Weir Dam Area > Continental Ranch > Texas",https://www.mountainproject.com/route/120292968/prism,3.7,-1,Sport,5.10-,1,90,29.80091,-101.43586
"Flake and Break","Hog Wall > Carrion Wall and Indian Head area > Hamm Creek Park > Texas",https://www.mountainproject.com/route/121226675/flake-and-break,2.7,-1,Sport,5.10-,1,,32.17428,-97.46615
Plumbline,"South Rim Wall > Camp Eagle > Texas",https://www.mountainproject.com/route/111608679/plumbline,3.1,-1,Sport,5.10-,1,,29.96722,-99.96027
"I Dropped The Ayatollah","Yellow Pages Wall > Freshman Mountain > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/108606405/i-dropped-the-ayatollah,2.5,-1,Trad,"5.10- PG13",1,25,30.50829,-98.81132
Innominate,"Sci-Fi wall > Kingdom of Zilch > Little Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/108029035/innominate,2.4,-1,Trad,"5.10- PG13",1,45,30.49997,-98.82198
Mocker,"The Bone Yard > Painted Canyon Sector > Shumla Bend Area > Continental Ranch > Texas",https://www.mountainproject.com/route/120446376/mocker,2.0,-1,Sport,5.10-,1,70,29.81912,-101.43404
"Rib Cage","Auspicious Wall > Bailey sport climbs > Hamm Creek Park > Texas",https://www.mountainproject.com/route/123339061/rib-cage,2.0,-1,Sport,5.10-,1,,32.1694,-97.45488
"Sea Monkeys","Monkey Wall > Weir Dam Area > Continental Ranch > Texas",https://www.mountainproject.com/route/120292891/sea-monkeys,2.5,-1,Sport,5.10-,1,90,29.80189,-101.43747
Merlin,"Cueva de Leon > North Mountain > Hueco Tanks > Texas",https://www.mountainproject.com/route/123869487/merlin,3.0,-1,Trad,"5.10- PG13",1,100,31.92374,-106.04757
