Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Rachel's Crack","6. The Tower Wall > k. Tower Wall area > Powerlinez > New York",https://www.mountainproject.com/route/108425035/rachels-crack,3.1,-1,"Trad, TR",5.8-,1,90,41.145,-74.1653
"Drunkard's Delight","c. Frog's Head - the Arch > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105897523/drunkards-delight,3.0,-1,Trad,"5.8- PG13",2,180,41.73836,-74.18537
"City Lights","c. Frog's Head - the Arch > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799768/city-lights,2.8,-1,Trad,5.8-,2,180,41.73836,-74.18537
Skink,"r. Lou's Wall > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105899755/skink,2.5,-1,"Trad, TR",5.8-,1,60,41.7391,-74.21408
"Shit or Go Blind","a1. The Uberfall - left > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/106765204/shit-or-go-blind,2.4,-1,Trad,5.8-,1,100,41.737,-74.18943
"Five Star Crack","Lost T > H: Southern Mountains > Adirondacks > New York",https://www.mountainproject.com/route/107564752/five-star-crack,3.0,-1,Trad,5.8-,1,70,43.2608,-74.5222
"Travels With Charley","d. Strictly - The Ceiling > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/106134470/travels-with-charley,2.7,-1,Trad,"5.8- R",3,240,41.73894,-74.18478
"Fat Stick","a. Beginning of cliff to Gelsa > The Near Trapps > The Gunks > New York",https://www.mountainproject.com/route/105811303/fat-stick,2.4,-1,Trad,5.8-,2,200,41.73517,-74.19463
"The Inverted Englishman","State Brook > H: Southern Mountains > Adirondacks > New York",https://www.mountainproject.com/route/109600564/the-inverted-englishman,2.6,-1,Trad,5.8-,1,70,43.26951,-74.56834
"The Matrix","Rogers Slide > Rogers Rock > F: Lake George Region > Adirondacks > New York",https://www.mountainproject.com/route/106545520/the-matrix,2.8,-1,Sport,5.8-,4,660,43.7974,-73.46669
"Return to Sender","Sugarloaf > G: Indian Lake Region > Adirondacks > New York",https://www.mountainproject.com/route/109473325/return-to-sender,3.3,-1,Trad,"5.8- R",4,480,43.75526,-74.46058
"Suderiferous: 5.8 variation","a1. The Uberfall - left > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/106492051/suderiferous-58-variation,2.3,-1,Trad,5.8-,1,,41.737,-74.18943
"Bro Crack","t. Mya to the East End > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/107241705/bro-crack,3.0,-1,Trad,5.8-,1,60,41.739,-74.2139
"Water Streak","Snowy Mt > G: Indian Lake Region > Adirondacks > New York",https://www.mountainproject.com/route/107624251/water-streak,2.8,-1,Sport,5.8-,1,45,43.69963,-74.38656
"What Did I Just Do?","7. Puzzle Palace > n. Perched Ramparts > Powerlinez > New York",https://www.mountainproject.com/route/109564680/what-did-i-just-do,3.0,-1,TR,5.8-,1,,41.14544,-74.16432
"Discovered Check","Belleview Slab > Belleview > Crane Mountain > G: Indian Lake Region > Adirondacks > New York",https://www.mountainproject.com/route/107723776/discovered-check,2.4,-1,Trad,5.8-,1,65,43.5391,-73.95986
