Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"West of the Sun","West Face > Monolith > East Side > Pinnacles National Park > Central Coast > California",https://www.mountainproject.com/route/107993808/west-of-the-sun,3.3,-1,Sport,5.14a/b,1,80,36.47314,-121.187
"Flower Power","Jailhouse Rock > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116123798/flower-power,3.0,-1,Sport,5.14a/b,1,90,37.90698,-120.5582
Rastafarian,"Peyote Cracks Formation - E. Face (aka Bachar Toprope Wall) > Peyote Cracks Formation > The Outback > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/116176478/rastafarian,2.0,-1,Trad,5.14a/b,1,50,34.02233,-116.16039
"Daddy's Little Secret (A.K.A. Twenty Feet From Stardom)","South Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/124808030/daddys-little-secret-aka-twenty-feet-from-stardom,4.0,-1,Trad,"5.14a/b PG13",1,80,39.32202,-120.32274
