Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"West Chimney","Weavers Needle > Superstition Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107596809/west-chimney,2.9,-1,Trad,5.3,4,,33.43319,-111.37087
"Monk's Chin","The Praying Monk > Camelback Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/111512530/monks-chin,3.3,-1,"Trad, Aid","5.3 C1",1,100,33.5145,-111.9618
"Hart Route","Gargoyle Wall > Camelback Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/106237914/hart-route,2.3,-1,Sport,5.3,4,150,33.5192,-111.9694
"Problem Dog","Pasta Slab > Little Granite Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/108498826/problem-dog,2.4,-1,"Trad, TR",5.3,1,70,33.77314,-111.80099
"Ready and Abel","Pasta Slab > Little Granite Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/119934267/ready-and-abel,2.4,-1,Trad,5.3,1,80,33.77314,-111.80099
"Mimbo Slice","Stewart Peak > Stewart Pocket > Central Arizona > Arizona",https://www.mountainproject.com/route/116750648/mimbo-slice,2.7,-1,Trad,5.3,1,35,34.21851,-111.26871
Zinfandel,"Western Walls > Camelback Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/112832146/zinfandel,2.7,-1,"Trad, Aid","5.3 C0",2,150,33.51674,-111.97811
"The Crack Less Traveled","Half and Half Wall > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107944656/the-crack-less-traveled,2.2,-1,"Trad, TR",5.3,1,50,33.6859,-111.8126
"Rocky Road","Sloth Slab > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/113538169/rocky-road,2.0,-1,"Sport, TR",5.3,1,100,32.42836,-110.74931
"North Central Variation to the Hart Route","Gargoyle Wall > Camelback Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107400992/north-central-variation-to-the-hart-route,2.3,-1,Trad,"5.3 PG13",2,250,33.5192,-111.9694
"Stubborn Reality","Boy Scout Wall > Northern Devils Canyon > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/109794708/stubborn-reality,2.5,-1,Sport,5.3,1,40,33.343,-111.03437
"Mr. Grinch","Pavilion Wall > West Shore > Watson Lake > Granite Dells > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/116749266/mr-grinch,2.1,-1,Trad,5.3,1,75,34.59011,-112.41932
"Smitten Mitten","The Magma Gardens > The Mine Area > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/107130591/smitten-mitten,2.3,-1,Trad,5.3,1,,33.29875,-111.07289
"Camper's Delight","Vineyard Cove > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106153268/campers-delight,1.8,-1,"Trad, Sport, TR",5.3,1,70,31.93884,-109.96227
"Cubic cleavage","Cubism Wall > Wildlife Canyon (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120580727/cubic-cleavage,2.0,-1,Sport,5.3,1,40,33.34213,-112.07597
"Second Hand Man","Time Zone > West Shore > Watson Lake > Granite Dells > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/121110239/second-hand-man,2.0,-1,Trad,5.3,1,40,34.59498,-112.41763
"Ada's Book","Ice Castles > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120304174/adas-book,2.0,-1,TR,5.3,1,30,33.77054,-112.2078
Glastonbury,"Avalon > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/121592821/glastonbury,2.0,-1,Trad,"5.3 PG13",1,100,32.43323,-110.79436
"Nancy Lee","Apache Leap > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120483798/nancy-lee,2.0,-1,"Sport, TR",5.3,1,50,33.28112,-111.07415
"Legacy Spire","Eagletail Peak- Eagle Feathers > Eagletail Mountains > Central Arizona > Arizona",https://www.mountainproject.com/route/123697105/legacy-spire,3.0,-1,Trad,"5.3 R",1,30,33.4314,-112.0715
Binder,"Hook Wall > Euro Dog Valley > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/123706170/binder,3.0,-1,"Trad, TR","5.3 PG13",1,65,33.30387,-111.06193
"Eagle Traverse","Morrell's Wall Parking Lot > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/124111581/eagle-traverse,2.0,-1,Trad,5.3,2,100,33.68899,-111.80092
