Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pure Energy","Talking Headwall > Elizabeth Furnace > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/106152687/pure-energy,2.7,-1,Sport,5.10a,1,40,38.9466,-78.3022
Fortis,"Talking Headwall > Elizabeth Furnace > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/106152658/fortis,2.6,-1,Sport,5.10a,1,50,38.9466,-78.3022
"Galen's 10","Talking Headwall > Elizabeth Furnace > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/110551056/galens-10,2.6,-1,Sport,5.10a,1,,38.9466,-78.3022
"Two-Lane Highway","Bird's Nest > Great Falls > DC & Northern VA Region > Virginia",https://www.mountainproject.com/route/107150094/two-lane-highway,3.1,-1,TR,5.10a,1,60,38.98789,-77.24715
"The Eagle's Gift","Eagle's Gift > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/107850464/the-eagles-gift,4.0,-1,"Trad, Sport","5.10a R",1,150,38.5515,-78.3106
"Archer Right","Alpha Wall > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/108770777/archer-right,4.0,-1,Trad,5.10a,1,,36.89936,-82.42035
"10 Minute Kevin","Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/116749495/10-minute-kevin,3.4,-1,Sport,5.10a,1,60,37.3013,-82.30045
"Earn Your Stripes","Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/116718747/earn-your-stripes,2.8,-1,Sport,5.10a,1,50,37.3013,-82.30045
"Root Canal","A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia",https://www.mountainproject.com/route/107784693/root-canal,2.5,-1,Sport,5.10a,1,,37.5296,-77.4459
"Mind Games","Fetish Wall > Iron Gate, VA > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/107094185/mind-games,3.4,-1,Sport,5.10a,1,,37.8109,-79.7985
"Green with Envy","The Cracks > Wintergreen > Charlottesville vicinity > Central & Southern VA Region > Virginia",https://www.mountainproject.com/route/109439818/green-with-envy,3.1,-1,Trad,5.10a,1,50,37.90605,-78.9376
"Unhappy Cracks","The Cracks > Wintergreen > Charlottesville vicinity > Central & Southern VA Region > Virginia",https://www.mountainproject.com/route/108952491/unhappy-cracks,2.8,-1,"Trad, TR",5.10a,1,50,37.90605,-78.9376
"Adam Kopley Memorial Route","Buzzard Rocks > Elizabeth Furnace > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/112212676/adam-kopley-memorial-route,3.3,-1,Trad,5.10a,1,80,38.9422,-78.3017
"Old School","Maury River Wall > Goshen Pass > Charlottesville vicinity > Central & Southern VA Region > Virginia",https://www.mountainproject.com/route/107083548/old-school,3.3,-1,"Trad, TR",5.10a,1,,37.94557,-79.45655
"Anonymous Flake - Left Variation","Buzzard Rocks > Elizabeth Furnace > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/115170895/anonymous-flake-left-variation,2.8,-1,Trad,"5.10a PG13",1,100,38.9422,-78.3017
