Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Grafenburg Crack","L) Dr. Ruth's Big Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106155527/the-grafenburg-crack,2.8,-1,Trad,5.9-,1,80,38.05577,-81.05541
T&T,"Southeast Corner > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/108402665/tt,2.9,-1,Trad,5.9-,2,190,38.83343,-79.36659
"Crusher Critter","South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/107787630/crusher-critter,2.5,-1,Trad,5.9-,1,35,38.83453,-79.36677
"Scrambled Leggs","South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/110718849/scrambled-leggs,2.5,-1,Trad,5.9-,1,40,38.83453,-79.36677
"A Better Way","South Peak West Face (Main Area) > South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/110718482/a-better-way,3.0,-1,Trad,5.9-,1,120,38.83453,-79.36677
"Ceiling Press","Ceiling Block Area > Roadside > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/120720964/ceiling-press,3.0,-1,Boulder,"5.9- V3",1,,39.63559,-79.81191
"Zig-Zag Wanderer","Big Blocks > Sunset Wall Area > Roadside > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/116179937/zig-zag-wanderer,3.0,-1,"Trad, TR",5.9-,1,35,39.63509,-79.81075
TASTYKÄKE,"Piney Creek Watershed > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/122385795/tastykake,2.5,-1,Trad,"5.9- PG13",1,35,37.79566,-81.14446
"Surrounded by cops","Fort Hill Area > Southern WV > West Virginia",https://www.mountainproject.com/route/112438086/surrounded-by-cops,2.0,-1,Trad,5.9-,1,50,38.35184,-81.65013
"Check Your Pants","04. Little Head Wall > Bubba City > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108170581/check-your-pants,2.0,-1,Trad,5.9-,1,50,38.09582,-81.09529
Infamous,"Entrance Walls. > Smoke Hole Canyon > Eastern WV > West Virginia",https://www.mountainproject.com/route/124274516/infamous,2.0,-1,Sport,5.9-,-8,25,38.80891,-79.28054
