Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Just Another Pretty Face","Parking Lot Rock - East > Parking Lot Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105740954/just-another-pretty-face,3.2,-1,Sport,5.10c/d,1,80,42.08342,-113.72222
McMantle,"Lower Ledge Area > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/108124601/mcmantle,3.0,-1,Sport,5.10c/d,1,50,47.70233,-116.95609
"Earth Muffin","Hostess Gully - West Corridor > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/110860647/earth-muffin,2.8,-1,Sport,5.10c/d,1,160,42.12433,-113.67199
"Tres Amigos","Elephant Rock - East > Elephant Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107310399/tres-amigos,2.2,-1,Sport,5.10c/d,1,60,42.06739,-113.70894
Stingray,"Pointless Crag > East Idaho > Idaho",https://www.mountainproject.com/route/107690757/stingray,2.7,-1,Sport,5.10c/d,1,70,43.60011,-111.64161
"You Be Lichen It","Yankee Fork Crag > Central Idaho > Idaho",https://www.mountainproject.com/route/113601765/you-be-lichen-it,3.3,-1,Sport,5.10c/d,1,50,44.28391,-114.7273
"Bardini Wall","Bardini Wall > Box Canyon > Lemhi Range > Central Idaho > Idaho",https://www.mountainproject.com/route/107290942/bardini-wall,3.2,-1,"Sport, Alpine",5.10c/d,3,300,43.86921,-112.91735
"Courtney Love","Alpha Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/107171970/courtney-love,2.9,-1,Sport,"5.10c/d PG13",1,50,47.703,-116.95714
"Hang It Out","Lower Fifth Canyon > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/112962705/hang-it-out,3.4,-1,"Trad, TR",5.10c/d,1,60,47.70335,-116.96385
"Lucifer's Lisp","Eastside > Hells Gate > North Idaho > Idaho",https://www.mountainproject.com/route/123330255/lucifers-lisp,3.3,-1,Sport,5.10c/d,1,60,46.3428,-117.03729
Ronin,"Outlaw Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/120705250/ronin,3.0,-1,Sport,5.10c/d,1,40,47.70104,-116.96286
"The Screamer","The Midway > Shoshone Falls Area > Twin Falls and the Snake River Canyon > South Idaho > Idaho",https://www.mountainproject.com/route/121494359/the-screamer,3.0,-1,Sport,5.10c/d,1,25,42.59513,-114.39704
"Midget Warfare","West Pull Out > Laclede > North Idaho > Idaho",https://www.mountainproject.com/route/122406595/midget-warfare,2.0,-1,Trad,5.10c/d,1,40,48.15573,-116.80097
Upchuck,"Nausea Wall > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/108320206/upchuck,3.0,-1,"Trad, TR",5.10c/d,1,60,42.04138,-113.71662
"Mantle Like A Madman","West Buttress - South > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/120843306/mantle-like-a-madman,2.3,-1,TR,5.10c/d,1,70,42.12441,-113.67193
"My Name Is Mud","RPM Wall > East Idaho > Idaho",https://www.mountainproject.com/route/105981150/my-name-is-mud,2.1,-1,Sport,5.10c/d,1,35,43.276,-111.9447
"Lost Soles","Drilling Fields - Lost World > Drilling Fields > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106187877/lost-soles,1.9,-1,Sport,"5.10c/d PG13",1,,42.0823,-113.7177
"Mental Wounds","The South Face of the Flatiron > Hells Canyon > West Idaho > Idaho",https://www.mountainproject.com/route/105800164/mental-wounds,2.0,-1,Sport,5.10c/d,1,120,45.1313,-116.732
"CLOSED TO CLIMBING Lunatic","CLOSED TO CLIMBING Lower Tier of the Asylum Wall > CLOSED TO CLIMBING Owl Cove Area > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111431351/closed-to-climbing-lunatic,2.0,-1,Sport,5.10c/d,1,50,42.67316,-113.00089
"Ray of Heck","Tiny Town > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/124468932/ray-of-heck,2.0,-1,TR,5.10c/d,1,35,42.127,-113.6701
"Compass Rose","Peak 7171’ > The Selkirk Crest > North Idaho > Idaho",https://www.mountainproject.com/route/124970074/compass-rose,4.0,-1,"Trad, Alpine",5.10c/d,4,400,48.67537,-116.66327
