Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Armed and Dangerous, and Off My Medication","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105935097/armed-and-dangerous-and-off-my-medication,3.5,-1,Sport,5.10b,1,,43.80202,-71.83678
"The Slot","The North End > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105913324/the-slot,3.4,-1,Trad,5.10b,1,90,44.06728,-71.16671
"Sesame Street","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959390/sesame-street,3.2,-1,Sport,5.10b,1,,43.80202,-71.83678
Misdemeanor,"Center Section > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/106033945/misdemeanor,3.0,-1,Sport,5.10b,1,85,43.80231,-71.83173
Atlantis,"Inferno - Atlantis Area > 2. South Buttress > *Whitehorse Ledge > New Hampshire",https://www.mountainproject.com/route/105981162/atlantis,3.6,-1,Trad,5.10b,4,400,44.05123,-71.16901
"Holderness Arete","Holderness Corner > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/105962956/holderness-arete,2.5,-1,Sport,5.10b,1,,43.8024,-71.8314
"Stairway to Heaven*","Main Cliff Right > *Rumney > New Hampshire",https://www.mountainproject.com/route/106694058/stairway-to-heaven,3.2,-1,Sport,5.10b,1,80,43.8027,-71.83554
"Juan Valdez","The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105962294/juan-valdez,2.5,-1,Sport,5.10b,1,,43.80273,-71.83029
"Black Dog Crack","New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/106003101/black-dog-crack,2.5,-1,Sport,5.10b,1,,43.80285,-71.83444
"Dog Star","Kennel Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105965811/dog-star,2.4,-1,Sport,5.10b,1,,43.80329,-71.83444
Intimidation,"The Central Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105946991/intimidation,3.4,-1,Trad,"5.10b R",4,400,44.064,-71.1663
Jugline,"Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/106014669/jugline,2.3,-1,Sport,5.10b,1,,43.80288,-71.83926
"The Last Unicorn","Wonder Wall > 2. South Buttress > *Whitehorse Ledge > New Hampshire",https://www.mountainproject.com/route/105946155/the-last-unicorn,3.6,-1,Trad,5.10b,3,300,44.05202,-71.16753
"Nice Land","The Prudential > *Rumney > New Hampshire",https://www.mountainproject.com/route/105970601/nice-land,2.3,-1,Sport,5.10b,1,,43.80513,-71.84452
"Nomad Crack","Barber Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105911822/nomad-crack,3.0,-1,Trad,5.10b,1,,44.0622,-71.16582
"Amore Eel","Triple Corners Left > Triple Corners > *Rumney > New Hampshire",https://www.mountainproject.com/route/106318889/amore-eel,2.4,-1,Sport,5.10b,1,50,43.80406,-71.84251
"Red Sea Pedestrian","The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105956200/red-sea-pedestrian,2.2,-1,Sport,5.10b,1,45,43.80273,-71.83029
"Easter Squall","Jimmy Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/106075680/easter-squall,2.1,-1,Sport,5.10b,1,40,43.80417,-71.84037
"Med Dose Madness","Center Section > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/106221466/med-dose-madness,2.0,-1,Sport,"5.10b PG13",1,,43.80231,-71.83173
"Purple Microdot","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106033480/purple-microdot,1.9,-1,Sport,5.10b,1,,43.80293,-71.83513
"Sparking Poodles","Kennel Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/106137809/sparking-poodles,1.8,-1,Sport,5.10b,1,,43.80329,-71.83444
Tranquility,"Inferno - Atlantis Area > 2. South Buttress > *Whitehorse Ledge > New Hampshire",https://www.mountainproject.com/route/106608342/tranquility,3.4,-1,Trad,5.10b,2,200,44.05123,-71.16901
Mutiny,"The Crow's Nest > *Rumney > New Hampshire",https://www.mountainproject.com/route/106442378/mutiny,2.0,-1,Sport,5.10b,1,30,43.80521,-71.84258
"The Irresistible Edge","Safe Space > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120795132/the-irresistible-edge,3.1,-1,Sport,5.10b,1,80,43.99199,-71.65732
"Last Kid Picked","The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/106680881/last-kid-picked,2.0,-1,Sport,5.10b,1,50,43.80505,-71.84309
"El Funko","The Prudential > *Rumney > New Hampshire",https://www.mountainproject.com/route/106036835/el-funko,2.3,-1,Sport,5.10b,1,,43.80513,-71.84452
"Path of the Righteous","Summit Cliff (The Highlands) > *Rumney > New Hampshire",https://www.mountainproject.com/route/106875000/path-of-the-righteous,3.1,-1,Sport,5.10b,1,,43.80549,-71.84378
"Black Crack (mid-cliff start)","Barber Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106418775/black-crack-mid-cliff-start,3.3,-1,Trad,5.10b,1,150,44.0622,-71.16582
"Robinson Crusoe","3. Dedication Area > 02. Humphrey's Ledge > WM: North Conway > New Hampshire",https://www.mountainproject.com/route/106257130/robinson-crusoe,3.1,-1,Trad,"5.10b PG13",3,250,44.08589,-71.16691
"Layback and Relax","G-spot- Upper Wall > The G-Spot > *Rumney > New Hampshire",https://www.mountainproject.com/route/106441346/layback-and-relax,2.4,-1,Sport,5.10b,1,,43.80262,-71.83398
"Mechanics' Route","05. Huntington Ravine > WM: Pinkham / Presidentials > New Hampshire",https://www.mountainproject.com/route/106598920/mechanics-route,3.4,-1,Trad,5.10b,3,220,44.27434,-71.2875
Ventilator,"Lower Left Wall / Ventilator Slabs > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105921622/ventilator,2.7,-1,Trad,5.10b,1,100,44.06236,-71.1652
