Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Belle Fourche Buttress","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715499/belle-fourche-buttress,3.9,-1,Trad,5.10b,2,150,44.5911,-104.71442
"Big Bear Memorial","Hound Dog Crag > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107199072/big-bear-memorial,3.7,-1,Sport,5.10b,1,100,44.10033,-107.28463
"BBQ Buddies Control the Cosmos","After 5 Crag > Dry Wall > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/108351518/bbq-buddies-control-the-cosmos,3.7,-1,Sport,5.10b,1,100,44.09776,-107.29082
"McCarthy West Face (Variant)","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715091/mccarthy-west-face-variant,3.7,-1,Trad,5.10b,2,300,44.59062,-104.71615
Beefeater,"Holdout > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105752245/beefeater,3.6,-1,Trad,5.10b,2,,41.15735,-105.37372
Smithereens,"Scud Wall > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/112835483/smithereens,3.6,-1,Sport,5.10b,1,70,42.74191,-108.83072
"Boob Loob","1. Diamonds in the Rain > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106081874/boob-loob,3.5,-1,Sport,5.10b,1,75,42.57293,-108.7139
"Raised On Robbery","Lower Blair I > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105966517/raised-on-robbery,3.5,-1,Trad,5.10b,1,70,41.18963,-105.38811
"Beer Bong","Dream Land > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105846621/beer-bong,3.3,-1,Sport,5.10b,1,80,44.13293,-107.25738
"Boot Scoot Boogie","Honky Tonk > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/117618293/boot-scoot-boogie,3.3,-1,Sport,5.10b,1,100,44.08875,-107.2914
"Insane Hound Posse","Wall of Denial > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106199504/insane-hound-posse,3.2,-1,Sport,5.10b,1,80,44.09938,-107.28902
"Pooh Corner","Reynolds Hill > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105755986/pooh-corner,3.2,-1,Trad,5.10b,2,,41.17386,-105.35395
"Burning Daylight","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715505/burning-daylight,3.8,-1,Trad,5.10b,1,160,44.5911,-104.71442
"Pocket Hero","The Erratic > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/110905152/pocket-hero,3.2,-1,Sport,5.10b,1,40,42.5904,-108.7396
"Broken Tree","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715166/broken-tree,3.1,-1,Trad,5.10b,2,270,44.5911,-104.71442
"Take Your Hat Off","G. Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105851716/take-your-hat-off,3.1,-1,Sport,5.10b,1,60,42.58494,-108.73151
"Dirt Gator","The Cobra > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107755218/dirt-gator,3.1,-1,Sport,5.10b,1,70,44.1572,-107.2334
"Euro Trash","Sector Shinto > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106002969/euro-trash,2.9,-1,Sport,5.10b,1,80,44.14653,-107.25807
"Buffalo Soldier","G. Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106544067/buffalo-soldier,2.8,-1,Sport,5.10b,1,50,42.58494,-108.73151
"Dirty Sally","4. Rodeo Drive > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/107730865/dirty-sally,2.8,-1,Sport,5.10b,1,65,42.57254,-108.71279
"Hooray for Boobies","Dream Land > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856733/hooray-for-boobies,2.8,-1,Sport,5.10b,1,60,44.13293,-107.25738
"Halfway House","4. House Wall > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/117685505/halfway-house,2.6,-1,Sport,5.10b,1,,44.13972,-107.25793
"Cirque du Sauve","Zorro Area > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106234501/cirque-du-sauve,2.7,-1,Sport,5.10b,1,,42.5797,-108.7168
"Smoke Tunnel","The Ice Plant > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106499845/smoke-tunnel,2.6,-1,Sport,5.10b,1,60,44.10009,-107.28914
"Latex Cowboy","E. Five Ten Wall > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106204607/latex-cowboy,2.5,-1,Sport,5.10b,1,50,42.58459,-108.73479
"Dandie Din","Hound Dog Crag > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/111948177/dandie-din,2.5,-1,Sport,5.10b,1,65,44.10033,-107.28463
"Stacked Deck","1. Blooming Rose > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106011585/stacked-deck,2.4,-1,Sport,5.10b,1,40,42.57338,-108.71457
