Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Crackattack,"T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105918980/crackattack,3.5,-1,Trad,5.10a/b,1,90,35.07379,-85.40108
"Stepping Stone","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105903264/stepping-stone,3.8,-1,Trad,5.10a/b,1,60,35.07379,-85.40108
Mammplitude,"The Red Light District > Foster Falls > Tennessee",https://www.mountainproject.com/route/106387236/mammplitude,2.4,-1,Sport,5.10a/b,1,50,35.17702,-85.68673
"Last Dance","Moonshiner Wall > Denny West > Denny Cove > Tennessee",https://www.mountainproject.com/route/113219879/last-dance,2.7,-1,Sport,5.10a/b,1,45,35.15512,-85.69025
Rehab,"Rehab Slab > Foster Falls > Tennessee",https://www.mountainproject.com/route/105900190/rehab,2.7,-1,Sport,5.10a/b,1,60,35.1764,-85.68538
"People's Express","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/107395370/peoples-express,3.2,-1,Trad,5.10a/b,1,100,35.07379,-85.40108
"Hurts So Good","Paradox Wall > Foster Falls > Tennessee",https://www.mountainproject.com/route/108468178/hurts-so-good,2.9,-1,Sport,5.10a/b,1,90,35.17899,-85.69034
"38 Special","Jimmywood > Foster Falls > Tennessee",https://www.mountainproject.com/route/106253491/38-special,2.0,-1,Sport,5.10a/b,1,50,35.17715,-85.68247
"Keeper of the Children","Ladies Delight > Denny East > Denny Cove > Tennessee",https://www.mountainproject.com/route/117882824/keeper-of-the-children,2.8,-1,Sport,5.10a/b,1,60,35.15427,-85.68136
"Open Boat Whalers","T-Wall West > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105972462/open-boat-whalers,3.3,-1,Trad,5.10a/b,1,60,35.06887,-85.4194
"Kachunga #1","Orange Wall > Denny West > Denny Cove > Tennessee",https://www.mountainproject.com/route/116090479/kachunga-1,2.5,-1,Sport,5.10a/b,1,50,35.15504,-85.68776
Heartache,"High Water Wall > King's Bluff > Tennessee",https://www.mountainproject.com/route/110751562/heartache,3.0,-1,Sport,5.10a/b,1,,36.50109,-87.31951
"The Main Line","Beer Crag > Percy Priest DWS > Tennessee",https://www.mountainproject.com/route/116993575/the-main-line,3.0,-1,"TR, Boulder","5.10a/b V3-4",1,50,36.12243,-86.61762
"Yummy Gummy","CBD Wall > Woodcock Cove > Tennessee",https://www.mountainproject.com/route/122133887/yummy-gummy,2.0,-1,Sport,5.10a/b,1,,35.33242,-85.45535
"The Riff","T-Wall West > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/107376909/the-riff,2.0,-1,Trad,5.10a/b,1,100,35.06887,-85.4194
"Steal The Air","Buzzard Point > Tennessee",https://www.mountainproject.com/route/106310778/steal-the-air,2.0,-1,Trad,5.10a/b,1,60,35.53775,-85.03099
"Prophylactic Acid","Tityos Block Area > Black Mountain > Tennessee",https://www.mountainproject.com/route/119314896/prophylactic-acid,2.0,-1,Sport,5.10a/b,1,,35.86626,-84.89416
"Alternate Finish/Ruby Falls","Buzzard Point > Tennessee",https://www.mountainproject.com/route/106308352/alternate-finishruby-falls,2.0,-1,"Trad, Sport",5.10a/b,1,60,35.53775,-85.03099
"Alternate Finish","Buzzard Point > Tennessee",https://www.mountainproject.com/route/106310798/alternate-finish,2.0,-1,Sport,5.10a/b,1,70,35.53775,-85.03099
"Route with No Name Left","Wall of Unknown Origin > Denny West > Denny Cove > Tennessee",https://www.mountainproject.com/route/124404549/route-with-no-name-left,3.0,-1,Sport,5.10a/b,1,50,35.15516,-85.69048
"Route with No Name Right","Wall of Unknown Origin > Denny West > Denny Cove > Tennessee",https://www.mountainproject.com/route/124404568/route-with-no-name-right,3.0,-1,Sport,5.10a/b,1,50,35.15516,-85.69048
Jekyll,"Devil's Race Track > Tennessee",https://www.mountainproject.com/route/125210304/jekyll,4.0,-1,Sport,"5.10a/b R",2,120,36.3288,-84.2233
