Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Nightcrawler","Brownstone Wall > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105920684/the-nightcrawler,3.9,-1,Trad,5.10+,5,550,36.11483,-115.4957
"The Fox","The Fox Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732254/the-fox,3.9,-1,Trad,5.10+,1,140,36.15011,-115.428
"Fiddler on the Roof","Black Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732248/fiddler-on-the-roof,3.6,-1,Trad,5.10+,7,500,36.03518,-115.46652
"Red Zinger","The Friar and Byrd Pinnacle > (12) Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732425/red-zinger,3.7,-1,Trad,5.10+,2,110,36.10394,-115.48544
"Left Out","Hidden Falls Wall > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732839/left-out,3.6,-1,Trad,5.10+,1,100,36.15575,-115.4976
"Mai Tai","Alcohol Wall > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105886249/mai-tai,3.8,-1,Trad,"5.10+ R",1,150,36.07813,-115.47797
Baseboy,"Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944432/baseboy,2.4,-1,Sport,"5.10+ PG13",1,75,36.14903,-115.42296
Shortwank,"Yin and Yang Cliff > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107088721/shortwank,2.5,-1,Trad,5.10+,1,25,36.16791,-115.42695
Bloodline,"East Face > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/110259854/bloodline,3.2,-1,Trad,5.10+,4,480,36.12301,-115.49265
"Bighorn Buttress","Lost Creek Canyon > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732863/bighorn-buttress,3.0,-1,Trad,"5.10+ R",4,400,36.15538,-115.49833
"Sick for Toys","Corduroy Ridge > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732980/sick-for-toys,3.3,-1,Trad,5.10+,4,400,36.03894,-115.4718
"Red Rider","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048879/red-rider,2.6,-1,Sport,5.10+,1,55,36.15361,-115.4266
"Yucca Butt","Burlap Buttress > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109929122/yucca-butt,2.9,-1,Trad,5.10+,1,80,36.03705,-115.46378
"Forget About It","Main Rock > Spooner Crag > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106762004/forget-about-it,2.6,-1,Sport,5.10+,1,45,39.1002,-119.9141
"Steel Monkey","Black Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108501405/steel-monkey,3.6,-1,Trad,5.10+,11,1100,36.03518,-115.46652
"John Cena Memorial Route","The Cleft > Paradise Valley > Western Nevada > Nevada",https://www.mountainproject.com/route/122338309/john-cena-memorial-route,3.3,-1,"Sport, Alpine",5.10+,5,430,41.65854,-117.54267
Juggernaut,"Jackrabbit Buttress > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105889479/juggernaut,2.9,-1,Trad,5.10+,1,85,36.11526,-115.48953
"The Maw","Bearclaw Spire > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114111481/the-maw,3.5,-1,Trad,5.10+,4,,36.08264,-115.47998
