Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Montana Centennial Route","Cowen Massif > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/106881785/montana-centennial-route,3.9,-1,"Trad, Alpine",5.11a/b,12,1600,45.3886,-110.48639
"Pie for Strength","Lower Tier > Mill Creek North Rim > Mill Creek > Northwest Region > Montana",https://www.mountainproject.com/route/107951301/pie-for-strength,3.1,-1,"Sport, Alpine",5.11a/b,4,300,46.3102,-114.2394
"Caveman Days","Porcelain Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/114201222/caveman-days,3.1,-1,Sport,5.11a/b,1,90,45.54941,-110.2046
"Wilde Dreizehn","Hantavirus Cave > Stormcastle > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/114610817/wilde-dreizehn,3.0,-1,Trad,5.11a/b,1,135,45.4526,-111.2342
Deceptor,"Tor Rock > Lolo Area > Northwest Region > Montana",https://www.mountainproject.com/route/110357150/deceptor,3.0,-1,"Sport, TR",5.11a/b,1,40,46.7248,-114.57933
Schism,"Boundary Line Fin > Lower Bear Canyon > Bear Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/109823009/schism,2.5,-1,Sport,5.11a/b,1,30,45.60835,-110.9187
"Absaroka Shortbus","Peanuts Wall > Mill Creek > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/117240734/absaroka-shortbus,3.0,-1,Sport,5.11a/b,1,40,45.26999,-110.49373
"The Twitch","Adam's Rib > Chestnut Mountain Crag > Southwest Region > Montana",https://www.mountainproject.com/route/117550649/the-twitch,2.8,-1,Sport,5.11a/b,1,60,45.59755,-110.87909
"Nice Guys","Belly Dancer Wall > Bozeman Pass > Southwest Region > Montana",https://www.mountainproject.com/route/122985099/nice-guys,2.3,-1,Sport,5.11a/b,1,50,45.64314,-110.90742
"Ascent to the Bottom of the Sea","Sistine Chapel > Bozeman Pass > Southwest Region > Montana",https://www.mountainproject.com/route/109291062/ascent-to-the-bottom-of-the-sea,2.2,-1,Sport,5.11a/b,1,45,45.6418,-110.9058
"Screwed, Blued, and Tattoed","Old Man Block > Blue Cloud > Southwest Region > Montana",https://www.mountainproject.com/route/119221614/screwed-blued-and-tattoed,2.0,-1,Trad,5.11a/b,1,50,46.61878,-112.21187
Stickpin,"Stickpin Area > Bozeman Pass > Southwest Region > Montana",https://www.mountainproject.com/route/110746981/stickpin,2.0,-1,Sport,5.11a/b,1,50,45.6428,-110.9073
Perculator,"Tor Rock > Lolo Area > Northwest Region > Montana",https://www.mountainproject.com/route/110357177/perculator,2.0,-1,"Sport, TR",5.11a/b,1,60,46.7248,-114.57933
"Animal Clinic","Tor Rock > Lolo Area > Northwest Region > Montana",https://www.mountainproject.com/route/110357164/animal-clinic,2.0,-1,"Sport, TR",5.11a/b,1,40,46.7248,-114.57933
"Sheila Patrol","The Wafer > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108159992/sheila-patrol,2.0,-1,Trad,5.11a/b,1,70,45.41986,-111.22828
"Green Bay Packes #89","Low Rock 1 > Glen Domes > Northwest Region > Montana",https://www.mountainproject.com/route/124767843/green-bay-packes-89,2.0,-1,"Trad, TR",5.11a/b,1,60,46.40423,-114.26013
Skunked,"Confluence Crag > Red Lodge > South Central Region > Montana",https://www.mountainproject.com/route/124901261/skunked,3.8,-1,"Sport, TR",5.11a/b,1,100,45.07763,-109.38932
