Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Dislocation Buttress","Swamp Slabs > Granite Mountain > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/105880614/dislocation-buttress,3.1,-1,Trad,5.4,5,300,34.63022,-112.56753
"Staircase Crack Left","Shady Grove > The Oasis > Granite Gardens > Granite Dells > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/120776082/staircase-crack-left,3.0,-1,Trad,5.4,1,,34.60927,-112.41778
"RC Chimney","Old Tunnel Area > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/122964553/rc-chimney,3.0,-1,Sport,5.4,1,45,33.30342,-111.08201
"Standard Route","Matterhorn > 5 - Windy Ridge > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105830237/standard-route,2.3,-1,Trad,5.4,2,200,32.38593,-110.69195
"Forbes Route (East Approach)","East Face > Baboquivari Peak > Southern Arizona > Arizona",https://www.mountainproject.com/route/108650195/forbes-route-east-approach,3.1,-1,Trad,5.4,3,,31.77129,-111.59357
"West Corner","Tom's Thumb > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/107421605/west-corner,2.1,-1,Trad,5.4,2,160,33.68174,-111.81143
"Cool Breeze","Pancake House > Upper Devils Canyon > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/106360658/cool-breeze,2.3,-1,Sport,5.4,1,40,33.30561,-111.07634
Beginner,"Swamp Slabs > Granite Mountain > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/117098270/beginner,3.0,-1,Trad,5.4,3,200,34.63022,-112.56753
"Original Route","Greevers' Needle > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/108540863/original-route,2.5,-1,Trad,5.4,1,110,33.46891,-111.5448
"Vector's Crack","Tollgate Pass East > Tollgate Pass > Black Hills > Southern Arizona > Arizona",https://www.mountainproject.com/route/120329625/vectors-crack,3.0,-1,TR,5.4,1,20,32.84374,-109.39844
"Hang Ten","Waves of Rock > Granite Basin Crags > Granite Mountain > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/108160316/hang-ten,2.4,-1,"Trad, Sport",5.4,2,350,34.61344,-112.56615
"The Crawl of the Wild","Sven Slab > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/106128454/the-crawl-of-the-wild,2.1,-1,Trad,5.4,1,100,33.69218,-111.79527
"Rusty Baillie Route","Kofa Mountains > Southern Arizona > Arizona",https://www.mountainproject.com/route/109628681/rusty-baillie-route,2.6,-1,Trad,"5.4 PG13",2,200,33.36155,-114.09378
"Kreuser's Route","Tom's Thumb > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/108649254/kreusers-route,2.2,-1,Trad,5.4,2,150,33.68174,-111.81143
"Obscure Origin","Rosetta Stone > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/106622808/obscure-origin,2.0,-1,Trad,5.4,1,90,33.6856,-111.7906
"Practice Cliff 2","Practice Cliff > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/114066282/practice-cliff-2,1.9,-1,TR,5.4,1,60,32.36743,-110.71646
"Organic Farm","Main Wall Left > High Rappel Area > Granite Gardens > Granite Dells > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/107549032/organic-farm,2.2,-1,Trad,5.4,1,80,34.6082,-112.4206
"Cromulent Choloepus","Sloth Slab > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/113538080/cromulent-choloepus,1.9,-1,"Sport, TR",5.4,1,100,32.42836,-110.74931
"Half Measure","Pasta Slab > Little Granite Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/108467098/half-measure,2.0,-1,Trad,5.4,1,80,33.77314,-111.80099
"Eve Doesn’t Stop","Half and Half Wall > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/118290247/eve-doesnt-stop,2.0,-1,"Trad, TR",5.4,1,50,33.6859,-111.8126
"Buckeye Bookeroo","Booker's Dome > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/121564959/buckeye-bookeroo,2.0,-1,Trad,"5.4 R",3,500,32.43375,-110.79461
"Cactus Corner (Headley Permutation)","Hidden Jewels > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/119612997/cactus-corner-headley-permutation,2.0,-1,"Trad, TR",5.4,1,100,32.31542,-110.73742
Whoville,"Pavilion Wall > West Shore > Watson Lake > Granite Dells > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/121109551/whoville,2.0,-1,Trad,5.4,1,40,34.59011,-112.41932
"Western Maid or Spire","The Three Old Maids > Siphon Draw > Superstition Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/116539433/western-maid-or-spire,2.0,-1,Trad,5.4,1,65,33.44405,-111.46124
"Student Cracks","Sven Slab > McDowell Mountains > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/114251965/student-cracks,1.8,-1,"Trad, TR",5.4,1,100,33.69218,-111.79527
"Library Card","Library Wall > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120055850/library-card,2.0,-1,Trad,5.4,1,36,33.5745,-111.7794
"Elf Attack","Diamond Buttress > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/122156487/elf-attack,2.0,-1,Sport,5.4,1,40,33.30874,-111.06269
"Trivial Pursuit","Little England Wall > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/121824628/trivial-pursuit,2.0,-1,Trad,5.4,1,70,33.30544,-111.07657
"The Queens Cake","Little England Wall > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/121826557/the-queens-cake,2.0,-1,Trad,5.4,1,40,33.30544,-111.07657
"Dihedral Dreams","Campground boulders > Euro Dog Valley > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/114276178/dihedral-dreams,2.0,-1,TR,5.4,1,40,33.30524,-111.05977
"Bloody Toes","Boulder Canyon > Camelback Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/113752515/bloody-toes,2.0,-1,Trad,5.4,2,,33.5145,-111.9618
"Tree Hugger Arête","Winter Wall > Isolation Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/112838157/tree-hugger-arete,2.0,-1,Trad,5.4,1,60,34.3616,-111.44947
"Soupey Sales","Diamond Dog > Northern Devils Canyon > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/121877684/soupey-sales,2.0,-1,Trad,5.4,1,75,33.34296,-111.03004
tendrfoot,"Bear Canyon Lake > Central Arizona > Arizona",https://www.mountainproject.com/route/111958578/tendrfoot,2.0,-1,Sport,5.4,1,30,34.40722,-111.00214
"Catheral Rock Summit Chute","Cathedral Rock > Southern Arizona > Arizona",https://www.mountainproject.com/route/124313585/catheral-rock-summit-chute,3.0,-1,Trad,5.4,1,55,32.3865,-110.84308
