Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Senior Citizens in Space","Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106057429/senior-citizens-in-space,3.7,-1,"Trad, TR",5.7+,1,100,47.825,-121.55807
"Givler's Crack","Givler's Dome > Givler's & Magic Domes > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105793355/givlers-crack,3.0,-1,Trad,5.7+,2,,47.54822,-120.74078
"Mush Maker","Main Face > Royal Columns > Tieton River > South-Central & Yakima > Washington",https://www.mountainproject.com/route/107128150/mush-maker,3.0,-1,Trad,5.7+,1,80,46.72512,-120.80948
"Leeper's Z Corner","Hag Crag > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108154702/leepers-z-corner,2.8,-1,"Trad, TR",5.7+,1,90,47.82545,-121.55725
"Alan Henshaw Pre-Memorial Route","Wall C & F > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112447848/alan-henshaw-pre-memorial-route,3.2,-1,Trad,5.7+,1,50,48.45462,-122.63276
"Lord of Creation","The Cirque > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112469637/lord-of-creation,3.2,-1,Sport,5.7+,1,75,48.45355,-122.62961
Boltergeist,"(f) Phun Rock Main Wall & Sunbug Slab > Fun (Phun) Rocks > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/107286687/boltergeist,2.1,-1,Sport,5.7+,1,,48.60499,-120.43204
Cream,"(f) Phun Rock Main Wall & Sunbug Slab > Fun (Phun) Rocks > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/107286692/cream,2.0,-1,Sport,5.7+,1,,48.60499,-120.43204
"Oyaji Milkman Loves the Sea","Lookout jr > Planet Index > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122604039/oyaji-milkman-loves-the-sea,3.4,-1,Trad,5.7+,1,70,47.82584,-121.55801
"Friend of the Devil","The North Side > The Feathers > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/116976473/friend-of-the-devil,2.1,-1,Sport,5.7+,1,55,47.0277,-119.96449
"Beth Priestley Memorial Route","West Face > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/120906349/beth-priestley-memorial-route,4.0,-1,"Trad, Aid","5.7+ C1",3,400,45.62669,-122.02143
"Crystal Time","Little Bridge Creek Rock > Bridge Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113633226/crystal-time,2.8,-1,Trad,5.7+,1,70,47.56738,-120.78287
"Turkey Heads","The Bird Watching Boulder > Rocks of Sharon > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/105881257/turkey-heads,3.0,-1,Sport,5.7+,1,75,47.57652,-117.28483
"Rapunzel's Back in Rehab","Tower Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/113377948/rapunzels-back-in-rehab,3.5,-1,"Trad, Aid","5.7+ C1-",14,1200,46.43292,-121.87069
"Pygmy Twilight","Crackenstein > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/117402266/pygmy-twilight,3.5,-1,"Sport, TR",5.7+,1,50,48.16052,-123.68158
"Adam's Crack","(7) The Bare Buttress > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106863126/adams-crack,2.3,-1,Trad,5.7+,1,100,45.56907,-122.20566
"Hot Rats","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108753212/hot-rats,3.0,-1,Sport,5.7+,1,75,48.64094,-119.44781
"After School Special","School Rock > Lake Cushman > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/114612142/after-school-special,2.3,-1,Sport,5.7+,1,50,47.49323,-123.28895
"Gecko Groove","Classroom > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122448772/gecko-groove,3.0,-1,Trad,5.7+,1,,47.54508,-120.71053
"Traverse of Mount Index","North Peak > Mount Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120466607/traverse-of-mount-index,3.0,-1,"Trad, Snow, Alpine","5.7+ Easy Snow R",4,5000,47.77453,-121.58093
Slither,"Dildome > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108400460/slither,2.5,-1,Trad,5.7+,1,90,47.59066,-120.70639
"Northeast Ridge (1963 Route)","Johannesberg Mountain > Boston Basin > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/119545324/northeast-ridge-1963-route,3.0,-1,"Trad, Snow, Alpine","5.7+ Steep Snow",12,4000,48.50629,-121.05147
"THE WIND CRIES MARY","West Wall > Mount Hull - Lower SW Face (Oroville) > Okanogan > Washington",https://www.mountainproject.com/route/108407580/the-wind-cries-mary,3.0,-1,Sport,5.7+,1,100,48.87835,-119.40755
