Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Homeschooled,"Ranney Cliff > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/119484602/homeschooled,3.0,-1,Trad,"5.11c/d PG13",1,70,44.17831,-73.77665
"Pain Strain","b. Gelsa to Moe (closure) > The Near Trapps > The Gunks > New York",https://www.mountainproject.com/route/112037842/pain-strain,2.0,-1,Trad,"5.11c/d PG13",1,40,41.73294,-74.19626
"Harvest Moon Variation","Otter Lake Cliff > H: Southern Mountains > Adirondacks > New York",https://www.mountainproject.com/route/107020148/harvest-moon-variation,2.0,-1,Sport,5.11c/d,1,45,43.1936,-74.4966
