Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Birdland,"Brass Wall > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733115/birdland,3.4,-1,Trad,5.7+,6,600,36.12521,-115.49109
"Pauligk Pillar","East Face > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732767/pauligk-pillar,2.7,-1,Trad,5.7+,2,350,36.12301,-115.49265
"Pillar Talk","Willow Springs South > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732935/pillar-talk,2.6,-1,Trad,5.7+,2,200,36.15467,-115.49623
"Hop Route","Necromancer Wall > (09) Icebox Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732596/hop-route,2.4,-1,Trad,5.7+,3,250,36.144,-115.49069
"Kindergarten Cop","Romper Room > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105888134/kindergarten-cop,2.8,-1,Trad,5.7+,1,150,36.07863,-115.47841
"Flying Chuckwalla","Cowlick Crag > Guardian Angel Pass > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106278183/flying-chuckwalla,2.1,-1,Sport,5.7+,1,45,36.15204,-115.42795
"Geezer's Face","Willow Springs South > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106810404/geezers-face,2.5,-1,Trad,5.7+,1,80,36.15467,-115.49623
Aquarium,"Aquarium Wall > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/113755995/aquarium,2.6,-1,Trad,5.7+,10,1200,36.11653,-115.48831
"Alas, Poor Yorick","The Hamlet > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118289797/alas-poor-yorick,2.7,-1,Sport,5.7+,2,130,36.15055,-115.43111
"Double Pin-etration","Willow Springs South > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/115410776/double-pin-etration,2.5,-1,Trad,5.7+,1,95,36.15467,-115.49623
"See Saw","East Gully, Playground Rock, & The Prize Cliff > Castle Rock > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/112141948/see-saw,2.4,-1,Sport,5.7+,1,90,38.98924,-119.90783
Mothra,"Ultraman Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108523672/mothra,2.5,-1,Trad,5.7+,1,115,36.15151,-115.43125
"Rose Hips","Jackrabbit Buttress > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106121193/rose-hips,2.1,-1,Trad,5.7+,5,650,36.11526,-115.48953
MT,"Urban Crag > Lone Mountain > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/109850335/mt,2.0,-1,Sport,5.7+,1,,36.23845,-115.311
Slabby,"The Slab > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114058257/slabby,2.2,-1,Sport,"5.7+ PG13",1,50,36.14878,-115.43033
"Get Up Stand Up","White Dream > Western Fringe > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/107446481/get-up-stand-up,2.7,-1,Trad,"5.7+ PG13",3,360,35.70489,-114.92834
"Pick your poison","Graduate Cliff > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118334714/pick-your-poison,3.0,-1,Trad,5.7+,2,200,36.15766,-115.49941
"Orange You Lichen This Route?","Lichen This Rock > Washoe Boulders > Carson City Area > Western Nevada > Nevada",https://www.mountainproject.com/route/118680285/orange-you-lichen-this-route,3.0,-1,"TR, Alpine",5.7+,1,30,39.24288,-119.74
"Stupidity Patrol","Barbarian Cliff > Lamoille Canyon > Eastern Nevada > Nevada",https://www.mountainproject.com/route/108185121/stupidity-patrol,3.0,-1,"Trad, Alpine","5.7+ R",1,45,40.69331,-115.47608
"Slip of the Arrow","Slippery Buttress > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/113729916/slip-of-the-arrow,2.8,-1,Trad,5.7+,3,500,36.0813,-115.48416
"Elementary Primer","The Great Red Book Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106971196/elementary-primer,1.9,-1,Sport,"5.7+ PG13",1,70,36.15544,-115.43461
"Radio Free Kansas","Flight Path Area > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105823726/radio-free-kansas,2.1,-1,Trad,5.7+,1,100,36.12916,-115.4866
"Cialis Cleft","Viagra Tower > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120285985/cialis-cleft,2.7,-1,Trad,5.7+,1,50,36.14586,-115.42837
"Tighty Whities","Panty Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105922522/tighty-whities,1.9,-1,TR,5.7+,1,40,36.14964,-115.4299
"Lotta Brews","Lotta Balls Wall > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108045036/lotta-brews,2.6,-1,Trad,5.7+,3,420,36.07801,-115.47777
"Ernie Steps Out","Sesame Street > Universal Wall > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/107693535/ernie-steps-out,2.2,-1,Sport,5.7+,1,80,36.26531,-115.66933
"Con Jurors","Illusion Crags > (19) Southern Outcrops > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107462081/con-jurors,2.2,-1,Trad,5.7+,1,105,36.00402,-115.46299
"Unknown 5.7","Contra Canyon Lower Wall > Contra Canyon > Pig Rock Area > Pyramid Lake Area > Western Nevada > Nevada",https://www.mountainproject.com/route/112333353/unknown-57,2.3,-1,Sport,5.7+,1,35,39.88948,-119.6538
"Crumble My Grundle","Conundrum Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108092699/crumble-my-grundle,2.2,-1,Trad,5.7+,1,70,36.16322,-115.41317
Caltroponin,"Armory Wall > Castle Rock > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120513175/caltroponin,2.2,-1,Sport,"5.7+ PG13",1,50,38.98947,-119.9091
"Trebuchet Tricks","Armory Wall > Castle Rock > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120513185/trebuchet-tricks,2.3,-1,Sport,5.7+,1,60,38.98947,-119.9091
"Rigger Mortis","USS Crag > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/121687359/rigger-mortis,2.0,-1,Sport,5.7+,1,80,36.15345,-115.43422
Jericho,"Right Wall > The Imagination Wall > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/108109850/jericho,2.0,-1,Trad,5.7+,1,70,36.2617,-115.66287
Slabtacular,"The Turd > Harrison Pass > Eastern Nevada > Nevada",https://www.mountainproject.com/route/108102602/slabtacular,2.0,-1,Sport,5.7+,1,40,40.3362,-115.5666
"Musical Odyssey","First Creek Slabs > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122212562/musical-odyssey,2.0,-1,Trad,"5.7+ PG13",8,1200,36.07962,-115.47926
