Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Lifeblood,"The Nest > Bird Murder > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/121690449/lifeblood,4.0,-1,Sport,5.13b/c,1,80,43.9927,-71.65781
"Banana Head","Main Cliff > Sundown Ledge > WM: Kancamagus (Eastern) > New Hampshire",https://www.mountainproject.com/route/106528906/banana-head,2.6,-1,Sport,5.13b/c,1,,44.005,-71.2393
TABDITO,"Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/106088344/tabdito,2.4,-1,Sport,5.13b/c,1,30,43.80386,-71.84091
Cursed,"Autumn Wall > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120727426/cursed,2.0,-1,Sport,5.13b/c,1,40,43.99278,-71.65861
"Candidus/Frenchman's Fury","The Central Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106558548/candidusfrenchmans-fury,2.0,-1,"Trad, Aid","5.13b/c A3+",1,70,44.064,-71.1663
