Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Endless Bummer","Endless Bummer Rock > Mickey's Beach > Marin/Northwest Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/114258685/endless-bummer,3.8,-1,Sport,5.13c,1,70,37.87756,-122.61868
"Taste The Pain","South Star Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/107414855/taste-the-pain,3.8,-1,Sport,5.13c,1,75,39.32202,-120.32274
Jailbait,"Jailhouse Rock > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/107492017/jailbait,3.8,-1,Sport,5.13c,1,95,37.90698,-120.5582
"Forced Entry","Jailhouse Rock > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118837274/forced-entry,4.0,-1,Sport,5.13c,1,,37.90698,-120.5582
"Way of the wolf","The Title Boulder > El Cajon Mountain > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/120622994/way-of-the-wolf,4.0,-1,Sport,5.13c,1,55,32.9041,-116.818
"Pumped Puppets","4. Cannibals Gully > East Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119178992/pumped-puppets,4.0,-1,Sport,5.13c,1,85,39.31608,-120.31852
"Three Strikes And You're Out","Jailhouse Rock > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118736593/three-strikes-and-youre-out,4.0,-1,Sport,5.13c,1,165,37.90698,-120.5582
Hydra,"The Super Block > Willow Hole Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723217/hydra,4.0,-1,Sport,5.13c,1,70,34.07259,-116.15305
"Chain of Addiction","Ivory Tower > Atom Smasher Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105816557/chain-of-addiction,4.0,-1,Sport,5.13c,1,50,34.07388,-116.16036
"The Hurricane Crack","Echo Rock - South Face > Echo Rock > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California",https://www.mountainproject.com/route/118181024/the-hurricane-crack,3.5,-1,Trad,5.13c,1,70,34.02465,-116.15513
"New World Order","Human Sacrifice Boulder > Virgin Islands Area > Geology Tour Road > Queen Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723607/new-world-order,4.0,-1,Sport,5.13c,1,50,33.94714,-116.07409
Narcoleptic,"3. East Face Main > East Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119869385/narcoleptic,3.5,-1,Sport,5.13c,1,60,39.31601,-120.31834
"The Porpoise of Man","Emperor Boulder > Mickey's Beach > Marin/Northwest Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117829594/the-porpoise-of-man,4.0,-1,Sport,5.13c,1,65,37.87816,-122.62111
"Better Than Life","Owl Tor > Hwy 166/Silly Rock > Central Coast > California",https://www.mountainproject.com/route/107261231/better-than-life,3.7,-1,Sport,5.13c,1,60,35.11955,-120.10394
"Lactic Monkey","The Cave > Columns of the Giants > Upper Highway 108 > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/123221828/lactic-monkey,4.0,-1,Sport,5.13c,1,90,38.3353,-119.80409
"Trail of Tears","Electric Eagle > Shuteye Creek Area > Shuteye Ridge > Hwy 41: Fresno Dome, Shuteye Ridge > Southern-Western Sierra > California",https://www.mountainproject.com/route/119813345/trail-of-tears,4.0,-1,Sport,5.13c,4,400,37.35,-119.42759
"Losing My Edge","Butt Rock Outcrop > Juniper Flats Area > North Slope > San Bernardino Mountains > California",https://www.mountainproject.com/route/118644752/losing-my-edge,4.0,-1,Sport,5.13c,1,75,34.3598,-117.09957
Legend,"Franklin's Tower > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118714541/legend,4.0,-1,Sport,5.13c,1,110,37.5269,-118.57441
"Cousins Direct","Right Wall > The Wedge > El Cajon Mountain > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/121796450/cousins-direct,4.0,-1,Trad,5.13c,1,110,32.90499,-116.81671
"Iron Throne","Jailhouse Rock > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/120276079/iron-throne,4.0,-1,Sport,5.13c,1,160,37.90698,-120.5582
"Hard Ache","Three Amigos Wall > Land Of The Lost > Northwest California > California",https://www.mountainproject.com/route/114950739/hard-ache,4.0,-1,Sport,5.13c,1,50,40.85241,-123.70627
Enigma,"(k) The Shield > Riverside Quarry > Riverside Area > Inland Empire > California",https://www.mountainproject.com/route/108655405/enigma,4.0,-1,Sport,5.13c,1,100,34.0169,-117.4166
"Rocket Brain (aka Rocket Child, Rocket Man)","2. Brain Block > East Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119223629/rocket-brain-aka-rocket-child-rocket-man,3.7,-1,Sport,5.13c,1,60,39.31588,-120.31831
"Puppet Direct","4. Cannibals Gully > East Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119017134/puppet-direct,3.5,-1,Sport,5.13c,1,70,39.31608,-120.31852
"Mating Ritual","Abyss Boulder > Promontory > Northwest California > California",https://www.mountainproject.com/route/112001973/mating-ritual,3.8,-1,Sport,5.13c,1,45,41.60635,-124.10481
"The Governor","Jailhouse Rock > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118736577/the-governor,3.7,-1,Sport,5.13c,1,120,37.90698,-120.5582
"Liquid Gold","Upper Tier > (c) Frustration Creek > Highway 38 Crags > San Bernardino Mountains > California",https://www.mountainproject.com/route/108353340/liquid-gold,3.4,-1,Sport,5.13c,1,,34.10272,-116.96493
"Jury Duty","Main Rock > Sea Crag > Sonoma Coast State Park > Wine Country/Northeast Bay > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735440/jury-duty,3.5,-1,"Trad, Sport, TR",5.13c,1,60,38.47533,-123.16979
"Atomic Stargazer","Planetarium / Gecko Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/119367135/atomic-stargazer,3.5,-1,Sport,5.13c,1,120,37.38453,-118.67785
"Love Dog","Delta Wall > Uptown Rock > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118286397/love-dog,3.5,-1,Sport,5.13c,1,50,37.36813,-118.68846
"I Fly","5) Huber Wall > Bear Crag > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/108371637/i-fly,3.5,-1,Sport,5.13c,1,65,37.59474,-119.07934
"Dreams of White Porsches","Main Rock > Mickey's Beach > Marin/Northwest Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/111408897/dreams-of-white-porsches,3.3,-1,Sport,5.13c,1,60,37.88859,-122.63268
Lardbutt,"North Face > Monolith > East Side > Pinnacles National Park > Central Coast > California",https://www.mountainproject.com/route/105794898/lardbutt,3.1,-1,Sport,5.13c,1,45,36.47348,-121.1866
Slammer,"Jailhouse Rock > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/107917753/slammer,3.0,-1,Sport,5.13c,1,90,37.90698,-120.5582
"Apollo 13","2. Brain Block > East Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119016982/apollo-13,3.0,-1,Sport,5.13c,1,70,39.31588,-120.31831
"Mud Shark","Center Cave > Big Chief Area > Truckee River Canyon > Lake Tahoe > California",https://www.mountainproject.com/route/107796060/mud-shark,3.0,-1,Sport,5.13c,1,40,39.2453,-120.20289
Expiration,"White Wall > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/106690310/expiration,3.0,-1,Sport,5.13c,1,100,34.1116,-118.9264
Counterparts,"Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114237930/counterparts,3.0,-1,Sport,5.13c,5,450,37.71932,-119.64339
