Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Back to Bucket Country","Beehive Buttress > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/107579752/back-to-bucket-country,3.1,-1,Sport,5.8-,1,90,41.2285,-105.4085
"Utah Carol","2. Claim Jumper > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106893050/utah-carol,2.4,-1,Sport,5.8-,1,70,42.57322,-108.71448
"Greenhorns in Velvet","2. Claim Jumper > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/107649866/greenhorns-in-velvet,1.9,-1,Sport,5.8-,1,50,42.57322,-108.71448
"Perception Traverse","Grand Teton > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/111858228/perception-traverse,4.0,-1,"Trad, Alpine","5.8- PG13",1,65,43.74092,-110.80253
"Two of a Kind","End of the Road Rock > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106231643/two-of-a-kind,2.9,-1,Trad,5.8-,1,40,41.18484,-105.37826
"Stem Christie","Poland Hill > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106875244/stem-christie,2.5,-1,Trad,5.8-,1,30,41.16696,-105.39746
"Friction Slide","Walt's Wall > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105762492/friction-slide,2.1,-1,"Trad, Sport, TR",5.8-,1,40,41.16186,-105.3763
"Shakey Flakes","Lower Blair I > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/117580657/shakey-flakes,2.5,-1,Sport,5.8-,1,40,41.18963,-105.38811
"Marginal Error","Split Rock > Sweetwater Rocks > Wyoming",https://www.mountainproject.com/route/114278785/marginal-error,3.0,-1,Trad,5.8-,4,300,42.4536,-107.546
"The Triple Traverse","The Triple Traverse > Dinwoody Glacier Area. > Wind River Range > Wyoming",https://www.mountainproject.com/route/105955795/the-triple-traverse,3.0,-1,"Trad, Snow, Alpine","5.8- Easy Snow",1,,43.16345,-109.62959
"The Temporary War aka The Short Battle","Reynolds Hill > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/117559401/the-temporary-war-aka-the-short-battle,2.3,-1,Trad,5.8-,1,60,41.17386,-105.35395
"""Pretty Pimpin""","The Pomeroy Wall > Kemmerer Area > Wyoming",https://www.mountainproject.com/route/115435135/pretty-pimpin,2.0,-1,"Trad, TR","5.8- PG13",1,101,42.00882,-110.54914
"Burgette Arête","Grand Teton > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/119104197/burgette-arete,2.0,-1,"Trad, Alpine",5.8-,8,1000,43.74092,-110.80253
Estro-Analysis,"Jack Squirrel Peak Area > Eagle Mountain > Laramie Peak Region > Laramie Range > Wyoming",https://www.mountainproject.com/route/121303564/estro-analysis,2.0,-1,Trad,5.8-,2,180,42.23459,-105.52783
"Parking Lot Conglomerate","Conglomerate > Lucerne Valley > Wyoming",https://www.mountainproject.com/route/114260172/parking-lot-conglomerate,2.0,-1,TR,5.8-,1,20,41.00591,-109.64125
"Gunky Left Shield Variation","Sandstone Buttress > The Sandstone > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/123044013/gunky-left-shield-variation,2.0,-1,Trad,5.8-,1,60,42.75846,-108.79839
"Crooked Teeth","The Pomeroy Wall > Kemmerer Area > Wyoming",https://www.mountainproject.com/route/122708150/crooked-teeth,2.0,-1,Trad,5.8-,1,115,42.00882,-110.54914
"The Pretender","The Watchtower > Garnet Canyon Rock Climbs-Not Disappointment Peak > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/123438589/the-pretender,2.0,-1,"Trad, Alpine",5.8-,4,,43.73242,-110.79592
Wall-To-Wall,"Nautilus > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106870936/wall-to-wall,1.9,-1,Trad,5.8-,1,50,41.15478,-105.37467
"Coyote in Sheeps Clothing","Coyote Rocks > Highway 14 Pinnacles > Eastern Big Horns > Wyoming",https://www.mountainproject.com/route/122779739/coyote-in-sheeps-clothing,2.0,-1,"Trad, TR","5.8- R",1,45,44.69555,-107.53212
"Sleep Potato","Lower Blair I > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/124055150/sleep-potato,2.5,-1,Trad,5.8-,1,100,41.18963,-105.38811
"Poison The Well","H2O Wall > Periodic Table > Swift Creek Canyon > Jackson Hole > Wyoming",https://www.mountainproject.com/route/124643343/poison-the-well,2.0,-1,"Trad, TR",5.8-,1,95,42.74677,-110.8478
"When the Master Calls the Roll","Home on the Range Rock (temporary name) > Coyote Rocks > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/125102370/when-the-master-calls-the-roll,3.0,-1,Trad,5.8-,1,80,41.18484,-105.37826
