Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pillar of Society","Lower Buttress > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105889304/pillar-of-society,3.7,-1,Sport,5.12-,1,100,38.8003,-120.13695
Scirocco,"The Sorcerer > The Needles > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/106258179/scirocco,4.0,-1,Sport,5.12-,1,150,36.10745,-118.48148
"Rocky Horror Show","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111338771/rocky-horror-show,3.8,-1,Trad,5.12-,1,150,37.72406,-119.71395
"Gates of Delirium","5. Ribbon Falls Amphitheater > A. Ribbon Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108448694/gates-of-delirium,3.8,-1,Trad,5.12-,10,1000,37.73456,-119.64807
"Granite Geek","Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114444313/granite-geek,4.0,-1,Trad,5.12-,1,40,33.03298,-116.99852
Supermega,"Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118582662/supermega,4.0,-1,Sport,5.12-,2,210,37.3836,-118.67689
"The Sowsuckle","Dihedral Rock - East Face > Dihedral Rock > Roadside Rocks - West > Roadside Rocks > Hidden Valley Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724549/the-sowsuckle,2.9,-1,Trad,5.12-,1,60,34.01977,-116.17144
"The Last Crusade","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119925066/the-last-crusade,3.6,-1,Trad,5.12-,6,600,37.71439,-119.63469
Kneeanderthal,"Makunaima Amphitheater > Cold Springs Dome > Gibraltar Area > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/122015219/kneeanderthal,4.0,-1,Trad,5.12-,1,80,34.47509,-119.6746
"No Women, No Cats","Makunaima Amphitheater > Cold Springs Dome > Gibraltar Area > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/122017526/no-women-no-cats,3.6,-1,Sport,5.12-,1,50,34.47509,-119.6746
"Heaven's Staircase","God's Bath > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/119308094/heavens-staircase,4.0,-1,"TR, Boulder, Alpine","5.12- V4 R",1,35,37.98887,-120.05401
"The Big 1","1. Northeast Face > Calaveras Dome > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/122349317/the-big-1,4.0,-1,Trad,5.12-,13,1400,38.48669,-120.22452
Manasa,"North East Face (Main Wall) > Hidden Wall > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/123181799/manasa,3.5,-1,Trad,5.12-,3,350,38.48367,-120.23024
"Natural Habitat","Laws Caramba Trail > Backcountry Bouldering > San Jacinto Mountains > California",https://www.mountainproject.com/route/121053619/natural-habitat,4.0,-1,Trad,5.12-,1,20,33.76979,-116.66183
"Splitter boulder finger crack","Original climb list > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117985774/splitter-boulder-finger-crack,4.0,-1,Trad,5.12-,1,50,37.91596,-119.44074
"Blood Line","Left Wall > Eagle Peak > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/120672087/blood-line,4.0,-1,Sport,5.12-,2,250,32.98154,-116.70618
"Primos del Fuego","Right Wall > The Wedge > El Cajon Mountain > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/121796294/primos-del-fuego,4.0,-1,Sport,5.12-,1,100,32.90499,-116.81671
"“Peace Sign”","Inconsiderate Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114589707/peace-sign,4.0,-1,Trad,"5.12- PG13",1,100,37.50372,-118.72054
"Pygmalion Effect","Summit > Cerro San Luis Obispo > San Luis Obispo > Central Coast > California",https://www.mountainproject.com/route/110416381/pygmalion-effect,4.0,-1,"Sport, TR","5.12- R",1,70,35.28612,-120.67251
"Dog Down Arete","Wood Cutters Wall > Crystal Springs Canyon > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/107139022/dog-down-arete,3.3,-1,Sport,5.12-,1,70,38.76284,-119.84888
"Slacker Cracker","Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112831324/slacker-cracker,3.6,-1,Trad,5.12-,1,8,33.03298,-116.99852
"Peer Pressure","The Bear's Lair > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108129769/peer-pressure,3.3,-1,Sport,5.12-,1,50,39.32428,-120.65001
Izabella,"Boulder Row > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112551498/izabella,4.0,-1,Trad,5.12-,1,15,33.03135,-116.99701
"Volcano Warrior","2. Devastation Pillar > 4. Roadside Distraction Area > Raker Peak > Lassen National Park > Lassen Area > Northeast California > California",https://www.mountainproject.com/route/110612755/volcano-warrior,3.5,-1,"Sport, TR","5.12- PG13",1,105,40.52332,-121.47289
"Wild Goose","Wild Goose Area > Rock Haven Spring Slopes > Mt. Woodson South > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117119644/wild-goose,3.1,-1,Trad,5.12-,1,40,32.99427,-116.97348
"Campfire Girl (Full Route)","Campfire Crag - North Face > Campfire Crag Area > Indian Cove CG West > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116218091/campfire-girl-full-route,2.9,-1,Trad,5.12-,1,70,34.09567,-116.15851
Mirai,"Sheep Tower South East Face > Sheep Tower > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114023092/mirai,3.4,-1,Trad,5.12-,13,1300,37.38042,-118.68277
"Cool To Be You","North Wall > Hidden Valley > The Land That Time Forgot > New Jack City > Barstow Area > High Desert > California",https://www.mountainproject.com/route/111683188/cool-to-be-you,3.0,-1,Sport,5.12-,1,50,34.66545,-116.98745
"Imbeecilic Roof","Bee Rock (Griffith Park) > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111437742/imbeecilic-roof,2.9,-1,Sport,5.12-,1,45,34.13437,-118.29307
"Man on the Flying Trapezoid","Trapezoid Peak > 08 - Bishop Pass & Evolution > High Sierra > California",https://www.mountainproject.com/route/119339399/man-on-the-flying-trapezoid,3.0,-1,"Trad, Alpine",5.12-,5,550,37.124,-118.576
"The Great Gazoo","West Face - Center (Flintstone Slab) > (g) West Face > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/106509093/the-great-gazoo,3.0,-1,Trad,5.12-,1,165,33.75985,-116.68513
"Mac Stabber","The Sanctuary > Northwest California > California",https://www.mountainproject.com/route/116235435/mac-stabber,3.0,-1,Sport,5.12-,1,80,40.78318,-123.5156
"The Arborist","The Dome > Split Rock > Cold Springs > Northwest California > California",https://www.mountainproject.com/route/113568890/the-arborist,2.8,-1,Sport,5.12-,1,40,40.83479,-123.7177
"Kung Fu (Ain’t Shit)","Inconsiderate Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/114589663/kung-fu-aint-shit,3.0,-1,Sport,5.12-,1,85,37.50372,-118.72054
