Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Overhang Hangover","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106988580/overhang-hangover,3.1,-1,Sport,5.11b,1,60,36.34013,-80.48401
"Southern Boys Don't Wear Plaid","Screamweaver Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106350315/southern-boys-dont-wear-plaid,3.1,-1,Trad,5.11b,1,80,35.45073,-82.21796
"The Open Book","Amphitheater > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/105924870/the-open-book,3.6,-1,Trad,5.11b,2,175,35.871,-81.89291
Encore,"Lower Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106075582/encore,3.9,-1,Trad,5.11b,1,100,35.91349,-81.88801
"When Shrimp Learn to Whistle","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/107083592/when-shrimp-learn-to-whistle,2.4,-1,Sport,5.11b,2,60,36.34013,-80.48401
"Desperately Seeking Juggage","06. Red Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/107440521/desperately-seeking-juggage,2.5,-1,"Sport, TR",5.11b,1,30,35.23437,-81.27357
"Blind Prophet Lite","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/110848019/blind-prophet-lite,3.0,-1,Sport,"5.11b PG13",1,50,36.34013,-80.48401
"Wild Hickory Nuts","Cereal Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106366288/wild-hickory-nuts,3.8,-1,Trad,5.11b,1,160,35.44964,-82.2129
"Wild Ginger Root","Cedar Rock - Main Wall > Cedar Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106757535/wild-ginger-root,4.0,-1,Trad,5.11b,2,190,35.25532,-82.80667
Revival,"Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/109153653/revival,3.6,-1,Trad,"5.11b R",1,70,36.099,-81.7815
"Bat out of Hell","03. Foreign Trade Zone > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106504674/bat-out-of-hell,3.0,-1,"Trad, Sport",5.11b,1,,36.34066,-80.48581
"Edge of Fire","Fire Wall > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106345041/edge-of-fire,3.1,-1,Trad,5.11b,1,100,36.3979,-80.2917
"The Legendary Nuclear Bomb","Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106867775/the-legendary-nuclear-bomb,4.0,-1,Trad,"5.11b R",4,600,35.30308,-82.79529
"Walk This Way","Hanging Chain > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/108062830/walk-this-way,3.9,-1,Trad,5.11b,1,150,35.4555,-82.22473
"Nevermore (The other one)","North End > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106823849/nevermore-the-other-one,2.8,-1,Trad,"5.11b PG13",1,50,36.3979,-80.2917
