Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Book of Solemnity","Barber Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105880787/the-book-of-solemnity,3.7,-1,Trad,5.10a,2,190,44.0622,-71.16582
"Lonesome Dove","Jimmy Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105879126/lonesome-dove,3.6,-1,Sport,5.10a,1,,43.80417,-71.84037
Nutcracker,"Barber Wall > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105922177/nutcracker,3.6,-1,Trad,5.10a,1,75,44.0622,-71.16582
Jolt,"The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931493/jolt,3.5,-1,Sport,5.10a,1,,43.80505,-71.84309
Diedre,"The Diedre Area > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105938087/diedre,3.5,-1,Trad,5.10a,5,350,44.06445,-71.16588
Underdog,"The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877217/underdog,3.4,-1,Sport,5.10a,1,,43.80249,-71.83593
Masterpiece,"Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105878204/masterpiece,3.1,-1,Sport,5.10a,1,,43.80288,-71.83926
"B-B-Bubbas link-up","The Northwest Territories > *Rumney > New Hampshire",https://www.mountainproject.com/route/108999668/b-b-bubbas-link-up,3.0,-1,Sport,5.10a,1,100,43.80478,-71.84537
"Seventh Seal","6. Echo Roof > *Whitehorse Ledge > New Hampshire",https://www.mountainproject.com/route/105910322/seventh-seal,3.0,-1,Trad,5.10a,1,50,44.0529,-71.16667
Dolt,"The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931527/dolt,2.9,-1,Sport,5.10a,1,,43.80505,-71.84309
"Scene of the Crime","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105947723/scene-of-the-crime,2.6,-1,Sport,5.10a,1,,43.80202,-71.83678
"Rhino Bucket","Center Section > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/105961410/rhino-bucket,2.4,-1,Sport,5.10a,1,,43.80231,-71.83173
"Jojo for President","Winter Wall > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120757229/jojo-for-president,3.0,-1,Sport,5.10a,1,30,43.99252,-71.6585
Moonstripe,"The Stolen Buttress - Main Cliff Left > Main Cliff Area > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/121330301/moonstripe,3.6,-1,Sport,5.10a,1,100,43.99317,-71.65888
"Arugula, Arugula","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/108005676/arugula-arugula,2.2,-1,Sport,5.10a,1,50,43.80202,-71.83678
"Lost Souls","Inferno - Atlantis Area > 2. South Buttress > *Whitehorse Ledge > New Hampshire",https://www.mountainproject.com/route/105946066/lost-souls,3.6,-1,Trad,5.10a,4,400,44.05123,-71.16901
"Age Before Beauty","Lower Left Wall / Ventilator Slabs > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/106752411/age-before-beauty,2.1,-1,Trad,5.10a,1,40,44.06236,-71.1652
"Venus Envy","Venus Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105932968/venus-envy,2.1,-1,Sport,5.10a,1,,43.80188,-71.8375
"Far From Feral","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/107543333/far-from-feral,2.0,-1,Sport,5.10a,1,50,43.80202,-71.83678
"Loose Lips","6. Echo Roof > *Whitehorse Ledge > New Hampshire",https://www.mountainproject.com/route/105935655/loose-lips,3.5,-1,Trad,5.10a,1,,44.0529,-71.16667
"Murk Trench","Triple Corners Right > Triple Corners > *Rumney > New Hampshire",https://www.mountainproject.com/route/105956679/murk-trench,1.9,-1,Sport,5.10a,1,25,43.80403,-71.84178
"Bullwinkle Goes Ballistic","Below the New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/106009353/bullwinkle-goes-ballistic,1.9,-1,Sport,5.10a,1,,43.8021,-71.8367
"Ian's Arete","Kennel Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/106144850/ians-arete,1.9,-1,Sport,5.10a,1,,43.80329,-71.83444
"Mr. Popular","No Money Down (Left) > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/105961395/mr-popular,1.9,-1,Sport,5.10a,1,,43.8023,-71.83202
"Winter Classic","4. Wonderland Wall > Longstack Precipice > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Lakes Region > New Hampshire",https://www.mountainproject.com/route/107652276/winter-classic,3.0,-1,Trad,5.10a,2,135,43.5435,-71.1723
Windfall,"Thin Air Face > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105920176/windfall,3.0,-1,Trad,5.10a,1,120,44.06342,-71.16578
Keel-Ho,"The Crow's Nest > *Rumney > New Hampshire",https://www.mountainproject.com/route/106186148/keel-ho,2.5,-1,Sport,5.10a,1,,43.80521,-71.84258
