Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
s00kr33m,"The Slab > South > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/106303627/s00kr33m,3.6,-1,Sport,5.13a/b,1,75,39.9629,-105.287
"Bigger Dog","The Dog House > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113990575/bigger-dog,3.5,-1,Sport,5.13a/b,1,,39.7436,-105.40788
"The Example","The Gym > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105754087/the-example,3.6,-1,Sport,5.13a/b,1,75,38.6329,-105.2165
Rendezspew,"The Arsenal > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105754330/rendezspew,3.4,-1,Sport,5.13a/b,1,,39.70756,-107.69464
"The Event Horizon","C. Black Hole > Black Creek Wall > Old Mill Area > Staunton State Park > South Platte > Colorado",https://www.mountainproject.com/route/122293999/the-event-horizon,3.8,-1,Sport,5.13a/b,1,90,39.52373,-105.38755
Eulogy,"West Facing > Lower Tier > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/109346914/eulogy,3.7,-1,Sport,5.13a/b,1,60,39.71049,-107.69133
"The Final Eviction (aka Freeline)","Rincon - L of Center Route > Rincon > Eldorado Canyon State Park > Boulder > Colorado",https://www.mountainproject.com/route/106049082/the-final-eviction-aka-freeline,3.9,-1,Trad,5.13a/b,1,70,39.93435,-105.28993
"Strobe Light Rodeo","Lincoln Lake Slabs > Mt. Blue Sky (formerly Mt. Evans) > Alpine Rock > Colorado",https://www.mountainproject.com/route/117588638/strobe-light-rodeo,4.0,-1,"Sport, Alpine",5.13a/b,1,70,39.6178,-105.6056
"My Left Foot","Radio Head > Devil's Head > South Platte > Colorado",https://www.mountainproject.com/route/106859214/my-left-foot,3.4,-1,Sport,5.13a/b,3,200,39.26976,-105.11789
"Love Wins","Seal Rock > South > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/120111105/love-wins,4.0,-1,Sport,5.13a/b,2,190,39.9683,-105.288
"Against the Grain","Woodstone > Woodstone, Half & Half, and Slot Rock > The Crags > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado",https://www.mountainproject.com/route/115137987/against-the-grain,3.6,-1,Sport,5.13a/b,1,40,40.30619,-105.52353
"War On Freedom","Left Side > Plotinus Wall > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/106813728/war-on-freedom,3.0,-1,Sport,5.13a/b,1,80,40.00668,-105.40689
"Craig's Quest","Routes > Pine Vu > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/121345954/craigs-quest,4.0,-1,Sport,5.13a/b,1,70,40.68905,-105.29417
"Hail Satan (AKA Screech)","The Owl > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/121208920/hail-satan-aka-screech,4.0,-1,Trad,"5.13a/b PG13",1,75,40.19104,-105.3249
Valhalla,"The Roost > Fort Collins > Colorado",https://www.mountainproject.com/route/111826893/valhalla,4.0,-1,Sport,"5.13a/b PG13",3,300,40.90387,-105.4233
"Golden Pagoda","Riverside Zone > Grandpa's Bridge > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/111731731/golden-pagoda,4.0,-1,Sport,5.13a/b,1,60,40.69151,-105.51269
"Kasserine Pass","Combat Rock > Big Thompson Canyon > Estes Park Valley > Colorado",https://www.mountainproject.com/route/106428675/kasserine-pass,4.0,-1,"Trad, Sport","5.13a/b R",2,200,40.44204,-105.34428
"The Road Less Traveled","Deer Creek Crag > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106222132/the-road-less-traveled,3.3,-1,Sport,5.13a/b,1,50,39.53968,-105.18119
"Wingless Victory","Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado",https://www.mountainproject.com/route/106357561/wingless-victory,3.6,-1,Sport,"5.13a/b R",1,60,39.9312,-105.28518
"Dunn-Westbay Indirect","The Diamond > Long's Peak > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/115190957/dunn-westbay-indirect,3.7,-1,"Trad, Alpine",5.13a/b,1,,40.25617,-105.61384
"Ivory Tower","Grazing Allotment Crag > Creedmore Lakes Road > Red Feather Lakes > Fort Collins > Colorado",https://www.mountainproject.com/route/119466387/ivory-tower,3.7,-1,Sport,5.13a/b,2,165,40.83842,-105.50911
"Van Damage","Frisky Cliff > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/107345416/van-damage,2.9,-1,Sport,5.13a/b,1,45,39.97727,-105.45706
"Hammer and a Carrot","Headbanger's Wall > Cascade Canyon > Durango > Colorado",https://www.mountainproject.com/route/109133420/hammer-and-a-carrot,3.3,-1,Sport,5.13a/b,1,45,37.65774,-107.80962
Buffy,"Futurescape Wall (Roof Area) > Cascade Canyon > Durango > Colorado",https://www.mountainproject.com/route/107857942/buffy,3.0,-1,Sport,5.13a/b,1,70,37.65774,-107.80962
"Guilty As Charged","The Hideout > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/115378492/guilty-as-charged,3.0,-1,Sport,5.13a/b,1,70,40.0034,-105.4123
Huffy,"Futurescape Wall (Roof Area) > Cascade Canyon > Durango > Colorado",https://www.mountainproject.com/route/106866382/huffy,2.8,-1,Sport,5.13a/b,1,60,37.65774,-107.80962
Gray,"The Wind Tunnel > Big Thompson Canyon > Estes Park Valley > Colorado",https://www.mountainproject.com/route/122577427/gray,3.0,-1,Sport,5.13a/b,1,50,40.3914,-105.41669
"Wild Times","Castle Rock > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/118870036/wild-times,3.0,-1,Sport,5.13a/b,-1,50,39.9787,-105.4551
Lucky-Freedom,"Left Side > Plotinus Wall > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/113917886/lucky-freedom,3.0,-1,Sport,5.13a/b,1,70,40.00668,-105.40689
"Twisted Sister","Bauhaus Wall > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/106956186/twisted-sister,2.7,-1,Sport,5.13a/b,1,110,39.71552,-107.69174
Corruption,"North Quarry / Pinnacle Area > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/109443719/corruption,2.6,-1,Sport,5.13a/b,1,50,39.77495,-105.22461
"Groundhog Day","Bob's Rock > Buena Vista > Colorado",https://www.mountainproject.com/route/106867501/groundhog-day,2.7,-1,Trad,"5.13a/b PG13",1,70,38.88407,-106.14983
"Sadistic Ritual","The Witch House > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/123938371/sadistic-ritual,2.7,-1,Sport,5.13a/b,1,50,39.74038,-105.41542
"Pantera Negra","2. Spanish Dagger Fortress > Jacob's Hill > San Luis Valley > Colorado",https://www.mountainproject.com/route/123968758/pantera-negra,4.0,-1,Sport,5.13a/b,1,100,37.3362,-106.26452
