Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Quadrophenia AKA Bara Bara","Hurricane Crag > C: Keene Region > Adirondacks > New York",https://www.mountainproject.com/route/106197345/quadrophenia-aka-bara-bara,3.8,-1,Trad,"5.7+ PG13",4,350,44.21541,-73.69944
"Something Interesting","e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799118/something-interesting,3.5,-1,Trad,5.7+,2,200,41.73936,-74.18421
"Thin Slabs / Thin Slabs Direct","g. V3 - Middle Earth > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105801058/thin-slabs-thin-slabs-direct,3.1,-1,Trad,5.7+,3,220,41.74267,-74.18075
"Ken's Crack","a2. The Uberfall - right > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799779/kens-crack,3.0,-1,Trad,5.7+,1,50,41.73727,-74.18818
Clover,"a2. The Uberfall - right > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/107282255/clover,2.4,-1,Trad,"5.7+ PG13",1,95,41.73727,-74.18818
"In The Rough","Jewels and Gems > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/105986255/in-the-rough,2.5,-1,Trad,5.7+,1,70,44.13591,-73.73993
Silhouette,"h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/106612308/silhouette,2.7,-1,Trad,"5.7+ PG13",2,,41.74396,-74.17964
"Gob Hoblin","The Creature Wall > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106867377/gob-hoblin,2.2,-1,Trad,5.7+,1,90,44.1411,-73.74312
"Johnson Route","6. The Tower Wall > k. Tower Wall area > Powerlinez > New York",https://www.mountainproject.com/route/108425177/johnson-route,2.9,-1,"Trad, TR",5.7+,1,90,41.145,-74.1653
"Bombs Away Dream Baby","g. V3 - Middle Earth > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/107037497/bombs-away-dream-baby,2.4,-1,Trad,5.7+,3,150,41.74267,-74.18075
