Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Solstice Crack","Tidal Flats > Dyea > Skagway > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/107522319/solstice-crack,4.0,-1,Trad,5.9-,1,50,59.48953,-135.35909
"Mental Health Project","Ravine Lake Main Walls > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108240690/mental-health-project,3.3,-1,Trad,5.9-,1,135,61.8049,-148.29289
"High Speed Dirt","Kiliak Wall > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108340197/high-speed-dirt,2.7,-1,Sport,5.9-,1,110,61.21059,-149.24977
"Get Your Mojo Back","Falcon Rock > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/114369713/get-your-mojo-back,3.4,-1,Sport,5.9-,1,55,65.29304,-148.15959
"4th bolted route","The Sea Cliffs > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/112157124/4th-bolted-route,2.7,-1,Sport,5.9-,1,,58.58494,-134.90001
"Route 3 Upper Wall","43 Mile > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111950785/route-3-upper-wall,3.0,-1,"Sport, Alpine",5.9-,1,60,61.24233,-145.34356
"Sunnyside Up","Sunnyside > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/116833973/sunnyside-up,2.3,-1,"Sport, Mixed","5.9- M5",1,75,65.28887,-148.1881
Steril,"First Crag > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108587001/steril,2.0,-1,Sport,5.9-,1,35,65.28717,-148.19013
Unnamed,"Bill's hill > Woznesensky Glacier > Kenai Peninsula Rock and Ice > Alaska",https://www.mountainproject.com/route/108259973/unnamed,2.0,-1,"Sport, Alpine",5.9-,1,50,59.50507,-151.0269
Crackland,"Crackland > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/114791245/crackland,2.0,-1,Trad,5.9-,1,50,65.29304,-148.15959
"Cali Slit","Spirit Boulder Area > Mile High Wall > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/122832868/cali-slit,2.0,-1,"Trad, Alpine",5.9-,1,,61.84444,-149.18534
