Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Wartley's Revenge","Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803545/wartleys-revenge,3.9,-1,Trad,5.11a,3,250,44.36598,-121.14688
"Pure Palm","(2) Wildfire Wall > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803570/pure-palm,3.8,-1,Sport,5.11a,1,80,44.36798,-121.13081
"On The Road","(2) Wildfire Wall > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105810605/on-the-road,3.9,-1,Trad,5.11a,1,80,44.36798,-121.13081
"Magic Light Start","(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/110457319/magic-light-start,3.5,-1,Sport,5.11a,1,,44.36716,-121.14353
"Bad Moon Rising","(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803451/bad-moon-rising,3.5,-1,Sport,5.11a,1,90,44.36866,-121.14442
"Woman In The Meadow","Left Side > Northern Point > (yy) Basalt Rimrock > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106404789/woman-in-the-meadow,3.3,-1,Sport,5.11a,1,35,44.37227,-121.13424
"Gorilla Love Affair","(9) Jungle Cliff > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/107776858/gorilla-love-affair,3.2,-1,Sport,5.11a,1,,45.53735,-122.37207
"Tuesday’s Gone","The Monument Base Area > (7) The Monument > (v) Monument Area > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/117940677/tuesdays-gone,3.4,-1,Sport,5.11a,1,90,44.37611,-121.13503
Blasphemy,"Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105814533/blasphemy,3.0,-1,Sport,5.11a,1,70,44.36598,-121.14688
"The Struggle Within (Start)","(2) Llama Wall > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/111761521/the-struggle-within-start,3.0,-1,Sport,5.11a,1,90,44.36418,-121.14694
"More Sandy than Kevin","Shipwreck Wall - East Face > (c) Shipwreck Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790430/more-sandy-than-kevin,2.9,-1,Sport,5.11a,1,,44.36708,-121.14198
"Bucket List","(a) Dreamland > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/109638837/bucket-list,3.7,-1,Sport,5.11a,1,50,44.36891,-121.12312
"Zebra Direct","(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105817270/zebra-direct,2.4,-1,Sport,5.11a,1,80,44.36716,-121.14353
Armageddon,"(f) Cocaine Gully > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105815133/armageddon,2.7,-1,Sport,5.11a,1,80,44.36719,-121.14307
Ecocide,"(9) Jungle Cliff > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/111158613/ecocide,3.3,-1,Sport,5.11a,1,60,45.53735,-122.37207
"Cool Air","Koala Rock > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105812642/cool-air,3.3,-1,Sport,5.11a,1,85,44.36947,-121.12462
"Master Looney","(4) Arrington Columns > East Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105810631/master-looney,3.9,-1,Trad,5.11a,1,80,44.36774,-121.12995
"Cry of the Poor","(2) Wildfire Wall > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106745080/cry-of-the-poor,3.8,-1,Trad,5.11a,1,,44.36798,-121.13081
Barad-dûr,"Southeast Face > Wolf Rock > Willamette Valley > Oregon",https://www.mountainproject.com/route/107230099/barad-dur,3.5,-1,Trad,5.11a,8,,44.30131,-122.14792
"Reason To Be","(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105806903/reason-to-be,3.1,-1,Sport,5.11a,1,80,44.36866,-121.14442
"Hemp Liberation","(n) Snake Rock > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105815129/hemp-liberation,2.9,-1,Sport,5.11a,1,65,44.36679,-121.14644
"Hanging Judge","(6) Bat Wall > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/116586057/hanging-judge,2.7,-1,Sport,5.11a,1,45,45.53901,-122.37472
"Bop Till You Drop","(r) Pleasure Palace > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803519/bop-till-you-drop,2.7,-1,Sport,5.11a,1,65,44.36918,-121.14304
"Goddess of Virtue","(7) Gods and Monsters Wall > Klinger Spring > Mt. Hood National Forest > Oregon",https://www.mountainproject.com/route/109610777/goddess-of-virtue,3.0,-1,Sport,5.11a,1,60,45.40796,-121.56799
"Mojo Rising","Spring Mountain > Northeast Oregon > Oregon",https://www.mountainproject.com/route/107302512/mojo-rising,3.4,-1,Sport,5.11a,1,80,45.45812,-118.23642
"E-Type Jag","(zz) Upper Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105801776/e-type-jag,3.8,-1,Sport,5.11a,1,90,44.36434,-121.12783
"Hard Attack","(2) Windfall Wall > East Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/109153273/hard-attack,3.8,-1,Trad,5.11a,1,90,44.36774,-121.12995
"To Live is to Die","Koala Rock > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/107629100/to-live-is-to-die,3.1,-1,Sport,5.11a,1,80,44.36947,-121.12462
"My Secret Garden","Garden Cliffs > The Garden > Willamette Valley > Oregon",https://www.mountainproject.com/route/111975484/my-secret-garden,3.1,-1,Sport,5.11a,1,40,44.44123,-122.57255
"Lion's Chair","(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106316075/lions-chair,3.0,-1,Trad,"5.11a R",5,350,44.36716,-121.14353
Murmurations,"(E) Sun Deck > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/121028582/murmurations,3.8,-1,Sport,5.11a,1,80,43.84625,-122.74785
"The Delicate Sound of Falling","(5) The Leaning Tower Area > Klinger Spring > Mt. Hood National Forest > Oregon",https://www.mountainproject.com/route/109628511/the-delicate-sound-of-falling,3.6,-1,Trad,5.11a,1,95,45.40863,-121.56855
"Shapes and Colors","(E) Sun Deck > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/120667437/shapes-and-colors,3.8,-1,Sport,5.11a,1,55,43.84625,-122.74785
"Trail Blazer","Southeast Face > (7) The Monument > (v) Monument Area > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/118006301/trail-blazer,4.0,-1,Trad,5.11a,2,165,44.37627,-121.13428
"The Red Blende.","Bear Ridge > Southwest Oregon > Oregon",https://www.mountainproject.com/route/121439122/the-red-blende,4.0,-1,Sport,5.11a,3,200,43.30538,-123.52844
"Seige Tower","Shepard's Tower > Central Oregon > Oregon",https://www.mountainproject.com/route/119086899/seige-tower,4.0,-1,Sport,5.11a,1,40,44.64581,-121.6113
"Magic Blocks","Pilot Rock > Southwest Oregon > Oregon",https://www.mountainproject.com/route/119038702/magic-blocks,3.5,-1,Trad,5.11a,3,250,42.03069,-122.561
"Head Out & Eek Adrenaline","1 Turtle Rock > The Callahans > Southwest Oregon > Oregon",https://www.mountainproject.com/route/118156619/head-out-eek-adrenaline,4.0,-1,Sport,5.11a,1,100,43.2201,-123.56512
Aurora,"(1)Aurora Buttress > Rattlesnake > Southwest Oregon > Oregon",https://www.mountainproject.com/route/106557747/aurora,3.7,-1,Sport,5.11a,1,60,42.65264,-122.88545
"By Myself","(G) Quarantine Wall > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/120667384/by-myself,3.4,-1,Sport,5.11a,1,100,43.84616,-122.74763
"Dependent Origination","The Moondial > Cane Creek > Willamette Valley > Oregon",https://www.mountainproject.com/route/122577194/dependent-origination,3.8,-1,Sport,5.11a,1,80,44.11317,-122.3459
"Solstice Party","The Great Arch > Wolf Rock > Willamette Valley > Oregon",https://www.mountainproject.com/route/119376682/solstice-party,3.7,-1,Sport,5.11a,1,108,44.30062,-122.14883
