Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"High Times","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/105951052/high-times,2.9,-1,Trad,5.10+,1,40,38.07178,-81.08006
"Shattered Illusions","Long Branch Wall > Smoke Hole Canyon > Eastern WV > West Virginia",https://www.mountainproject.com/route/117057258/shattered-illusions,3.2,-1,Sport,5.10+,1,80,38.87703,-79.26612
"A Different School of Thought","South End > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/107244344/a-different-school-of-thought,3.7,-1,Trad,"5.10+ PG13",2,200,38.83377,-79.36693
Guillotine,"South Nuttall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/113608659/guillotine,3.8,-1,Trad,5.10+,1,90,38.0416,-81.0376
"Earn Your Dinner","Keeney's Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108754713/earn-your-dinner,3.0,-1,Trad,5.10+,1,60,38.04411,-81.02511
"Mountaineer Matt and the Thundering Boom","4. Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/121777632/mountaineer-matt-and-the-thundering-boom,3.7,-1,Trad,5.10+,1,105,38.04821,-81.06853
Rhodocide,"Sandcrag > Cheat Canyon > Northern WV > West Virginia",https://www.mountainproject.com/route/116654975/rhodocide,3.0,-1,Trad,"5.10+ PG13",1,30,39.60408,-79.80964
Pump-kin,"04. Rigor Wall > Bozoo > Southern WV > West Virginia",https://www.mountainproject.com/route/107963388/pump-kin,3.0,-1,"Trad, TR","5.10+ R",1,40,37.4799,-80.8692
"Welcome to Seneca","South End > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/110584019/welcome-to-seneca,2.5,-1,Trad,"5.10+ PG13",3,210,38.83377,-79.36693
"Left-hand Spanker","Long Branch Wall > Smoke Hole Canyon > Eastern WV > West Virginia",https://www.mountainproject.com/route/116994453/left-hand-spanker,2.1,-1,Sport,5.10+,1,40,38.87703,-79.26612
"Silent But Deadly","North Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106032027/silent-but-deadly,2.0,-1,Trad,5.10+,1,40,38.8353,-79.36614
"Hopeful Illusions","Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/110727890/hopeful-illusions,2.0,-1,Trad,5.10+,1,90,38.8344,-79.36659
"Bland Space","Fern Gully > Fern Buttress > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/121779288/bland-space,2.0,-1,Trad,5.10+,1,55,38.06245,-81.06988
"Back to the Known","Whippoorwill > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107899980/back-to-the-known,2.0,-1,Sport,5.10+,1,90,38.2338,-80.8552
Cracklings,"Pork Palace > Smoke Hole Canyon > Eastern WV > West Virginia",https://www.mountainproject.com/route/125098548/cracklings,2.0,-1,TR,5.10+,1,40,38.81352,-79.28219
"Weakened State","Weakened State Boulder > Jekyll and Hyde Area > Lower Rock City > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/125198860/weakened-state,4.0,-1,"TR, Boulder","5.10+ V0+",1,,39.64159,-79.82731
