Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Broach","Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106153703/the-broach,3.9,-1,Trad,5.11+,2,140,36.099,-81.7815
Shadowdance,"North End > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106067020/shadowdance,3.6,-1,Trad,"5.11+ R",2,120,36.3979,-80.2917
Gumfighter,"Main Tier > Ship Rock > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106069822/gumfighter,3.2,-1,Trad,5.11+,1,80,36.099,-81.7815
"Mighty Mouse","North End > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106299399/mighty-mouse,3.9,-1,Trad,5.11+,1,80,36.3979,-80.2917
"Porters Pooh","Hanging Garden > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106874939/porters-pooh,3.9,-1,Trad,5.11+,1,60,36.39624,-80.28668
Traditions,"Southeast Face > Whiteside Mountain > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106922722/traditions,3.4,-1,Trad,5.11+,8,700,35.0831,-83.1358
Bombelay,"North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106520404/bombelay,3.9,-1,Trad,5.11+,1,100,35.30546,-82.79093
Horus,"Lower Tier > Eagle Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/117113779/horus,4.0,-1,Sport,5.11+,1,70,35.4736,-82.23673
"Ramp Dinner","Catwalk > North Face > Whiteside Mountain > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107716571/ramp-dinner,4.0,-1,Trad,5.11+,1,80,35.08781,-83.13744
"The Catbird Seat","The Cougar Crag > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106036944/the-catbird-seat,4.0,-1,Trad,5.11+,1,150,35.46033,-82.21642
"Eye Candy","East Slate Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/110973487/eye-candy,4.0,-1,Trad,5.11+,1,110,35.39381,-82.71196
"Slabbra Cadabbra","Desperado Wall > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106233418/slabbra-cadabbra,4.0,-1,"Trad, Sport",5.11+,2,200,35.6037,-79.2773
"Bolder Problem in Space (free)","Southwest Corner > Whiteside Mountain > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/112259891/bolder-problem-in-space-free,4.0,-1,Trad,5.11+,2,190,35.0798,-83.1432
"Stiff Upper Lip","Shortoff - Upper Wall > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/109907261/stiff-upper-lip,4.0,-1,Trad,5.11+,1,85,35.83026,-81.90205
"Digital Disco","Flapping.../Nuclear arms area > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106106211/digital-disco,3.8,-1,"Trad, Sport",5.11+,1,115,35.449,-82.2143
"Paradise Lost","Shortoff Mountain > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106078370/paradise-lost,3.6,-1,Trad,5.11+,1,300,35.83139,-81.90257
"Puff Daddy Sits Out","The Cougar Crag > The Dark Side (Closed to climbing, included for historic reference) > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106036460/puff-daddy-sits-out,3.7,-1,Trad,5.11+,3,150,35.46033,-82.21642
"Nana's Bananas","Laurel Knob > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106121332/nanas-bananas,3.5,-1,Trad,5.11+,4,650,35.15026,-83.0564
"The Amazing Spider-Man","Central Wall > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/109680970/the-amazing-spider-man,3.5,-1,Trad,"5.11+ X",1,165,36.39764,-80.28578
"Cathy's Corner","The Cave > Cathey's Creek Crag > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107634330/cathys-corner,3.0,-1,Trad,5.11+,1,55,35.22633,-82.80107
"Kennedy Space Port","Test Pilots Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107947203/kennedy-space-port,3.0,-1,Trad,5.11+,1,75,35.45007,-82.21549
"Petrified Frog","Cereal Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107975211/petrified-frog,3.0,-1,Trad,5.11+,1,120,35.44953,-82.21258
"Lumberjack (extension)","The Cave > Cathey's Creek Crag > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107634245/lumberjack-extension,3.0,-1,Sport,5.11+,1,80,35.22633,-82.80107
"Quantum Mechanic's Arete","Laurel Knob > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107497703/quantum-mechanics-arete,3.0,-1,Trad,5.11+,1,95,35.15026,-83.0564
"Inner Peace Direct","Cereal Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/120206815/inner-peace-direct,3.0,-1,Trad,"5.11+ PG13",1,80,35.44953,-82.21258
Labia,"Sun Wall > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106644957/labia,3.0,-1,Trad,5.11+,4,400,35.30308,-82.79529
"Monkey in a Blender","Upper Wall > West Walls > Cooks Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/113327884/monkey-in-a-blender,3.0,-1,Sport,5.11+,1,60,36.38102,-80.29518
"Direct Descendents","Family Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/121887978/direct-descendents,3.0,-1,Trad,5.11+,1,70,35.44962,-82.21513
"Mennonite Surf Party","Cereal Buttress > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/106203400/mennonite-surf-party,2.6,-1,Sport,5.11+,1,80,35.44953,-82.21258
"Reckless Abandon Direct","North End > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/110471316/reckless-abandon-direct,3.0,-1,Trad,"5.11+ R",1,100,36.3979,-80.2917
"Rebel Yell","Upper Tier > Section 5 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108636530/rebel-yell,3.0,-1,"Sport, TR",5.11+,1,40,35.96295,-81.11887
Relapse,"Dog and Pony Show Area > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/109792944/relapse,3.0,-1,Trad,5.11+,1,55,36.3979,-80.2917
"Unknown 2","Left of main southeast face > Whiteside Mountain > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/110296643/unknown-2,3.0,-1,Trad,"5.11+ PG13",1,100,35.07851,-83.14043
"Fat Girls Can't Jump","Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/119267173/fat-girls-cant-jump,3.0,-1,Trad,5.11+,1,70,35.91263,-81.88769
"Krystal Kreme","Main North Face > North Face > Whiteside Mountain > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/119559664/krystal-kreme,3.0,-1,Trad,"5.11+ R",3,400,35.0798,-83.1432
