Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Green lightning","Green Gully > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108312428/green-lightning,4.0,-1,Trad,5.10+,1,100,61.81376,-149.24389
"Makin Hole aka The Dorsal Fin","Green Gully > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109195153/makin-hole-aka-the-dorsal-fin,3.8,-1,Sport,5.10+,1,110,61.81376,-149.24389
"Sex with the X","Pipe it Up > Pipeline Area > Finger Mountain > Northern Alaska/Brooks Range > Alaska",https://www.mountainproject.com/route/119056101/sex-with-the-x,4.0,-1,Trad,5.10+,1,40,66.37436,-150.48711
"Slowjawk Direct","4th Fin (Mountaineers Buttress) > North Fins > Jaw Point > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/123020207/slowjawk-direct,4.0,-1,"Trad, Alpine",5.10+,1,80,58.26744,-134.0639
"Gillnet Arete","The Left Mandible > North Gully > Jaw Point > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/123020155/gillnet-arete,4.0,-1,Trad,5.10+,3,260,58.26615,-134.06163
"Vein of Gold","The Monolith > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110618752/vein-of-gold,3.5,-1,Trad,5.10+,1,125,61.82504,-149.24309
"White Pillar Route #1- The Gear Gobbler","1st Tower - West Tower > Mendenhall Towers > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/117135261/white-pillar-route-1-the-gear-gobbler,4.0,-1,"Trad, Alpine",5.10+,10,1200,58.53456,-134.49195
"Shrek is Love","Red Velvet wall > Byers Lake > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/121281099/shrek-is-love,4.0,-1,TR,5.10+,1,45,62.72419,-150.10103
"Shrek is Life","Red Velvet wall > Byers Lake > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/121281178/shrek-is-life,4.0,-1,TR,5.10+,1,45,62.72419,-150.10103
"Deadbeat Dad","The White Spot > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/114978600/deadbeat-dad,3.6,-1,Trad,5.10+,2,200,61.81268,-149.2434
"12 Pack and a Prayer","PBR Wall > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/115185816/12-pack-and-a-prayer,3.3,-1,Trad,5.10+,3,280,61.81168,-149.24492
"Harvest Mode","Independence Crag > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110861476/harvest-mode,3.3,-1,"Trad, Alpine","5.10+ PG13",1,105,61.79225,-149.29476
"Stem Cell","Upper Wall > 43 mile crag > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/118935995/stem-cell,3.3,-1,"Sport, Alpine",5.10+,1,50,61.24252,-145.34501
"Sleeping Lady","Dew Mound - Lower Wall > Dew Mound > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110685562/sleeping-lady,3.2,-1,Sport,5.10+,1,40,61.20459,-149.25232
"The Uncarved Block","Beggar's Canyon > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106779012/the-uncarved-block,3.2,-1,"Trad, Sport, TR",5.10+,1,50,65.29304,-148.15959
"Notoriously Outspoken","Ravine Lake Main Walls > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107206119/notoriously-outspoken,3.0,-1,Sport,5.10+,2,190,61.8049,-148.29289
"The Green Snake","Green Gully > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/114791978/the-green-snake,3.0,-1,Trad,"5.10+ PG13",1,110,61.81376,-149.24389
"Flair Witch Project","McAlpine Sector > 43 mile crag > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/118935831/flair-witch-project,3.0,-1,"Trad, Alpine",5.10+,1,50,61.24221,-145.34589
"Sprinklers Save Lives","The High Dive > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/113383967/sprinklers-save-lives,3.0,-1,Trad,5.10+,1,70,61.84442,-149.16129
"Bring Your Dancing Shoes","Crackland > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106183908/bring-your-dancing-shoes,2.7,-1,"Sport, TR",5.10+,1,50,65.29304,-148.15959
"French Wedge","Kachemak Crack (Aka Rusty's Lagoon) > Kenai Peninsula Rock and Ice > Alaska",https://www.mountainproject.com/route/117098402/french-wedge,3.0,-1,"Trad, TR","5.10+ PG13",1,70,59.60905,-151.18874
"The Tooth Obsession","Moose's Tooth > Ruth Gorge > Denali National Park > Interior Alaska/Alaska Range > Alaska",https://www.mountainproject.com/route/113609765/the-tooth-obsession,3.0,-1,"Trad, Aid, Ice, Alpine","5.10+ WI4 A0 PG13",16,2800,62.96972,-150.61126
"I Love B Too","Good Vibes Wall > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/118814858/i-love-b-too,3.0,-1,Sport,5.10+,1,30,61.018,-149.73869
"Wired Shut","North Wall > North Fins > Jaw Point > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/121764498/wired-shut,3.0,-1,Trad,5.10+,1,80,58.26738,-134.0634
"Standing with Science","Falls Peak > Indianhouse Area > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/112846212/standing-with-science,3.0,-1,Trad,5.10+,2,150,60.99848,-149.56264
"There's Got To Be A Way","Twin Towers > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106011422/theres-got-to-be-a-way,1.9,-1,"Sport, TR",5.10+,1,45,65.29304,-148.15959
"Lost Indexican","Asgard Tor > Granite Tors > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/119634985/lost-indexican,2.5,-1,"Sport, TR",5.10+,1,70,64.84593,-146.22656
"Kachemak Crimp","Kachemak Crack (Aka Rusty's Lagoon) > Kenai Peninsula Rock and Ice > Alaska",https://www.mountainproject.com/route/108115074/kachemak-crimp,2.0,-1,Trad,5.10+,1,50,59.60905,-151.18874
