Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Yo Momma","The Land Beyond Routes > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107603176/yo-momma,3.2,-1,Sport,5.10a/b,1,35,36.00982,-93.29337
"Smeaglin It Up","Main Wall > North Side > Lake Lincoln > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/106232768/smeaglin-it-up,2.6,-1,Sport,5.10a/b,1,35,35.99998,-94.42647
"Whoa nelly","Dardanelle Rock > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/108159046/whoa-nelly,3.2,-1,Sport,5.10a/b,1,50,35.23714,-93.16375
"The Seamstress","Walls Of Moria > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/106051576/the-seamstress,3.2,-1,Sport,5.10a/b,1,50,36.00196,-93.29396
"W.A.P. (Wet Ass Pitch)","2. Breakfast Wall > Mt. Magazine Proper > Mount Magazine State Park > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/119813488/wap-wet-ass-pitch,3.4,-1,Sport,5.10a/b,1,80,35.16312,-93.64745
"Nipple Stimulation","Nipple Stimulation Alcove > Middle East > East Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/111115182/nipple-stimulation,3.1,-1,Sport,5.10a/b,1,50,36.00674,-93.28721
"Darkness at Noon","Chickenhead Wall > 4. East Main Bluff > Sam's Throne > Sam's Throne & Surroundings > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/112124749/darkness-at-noon,3.3,-1,Trad,5.10a/b,1,35,35.8727,-93.04975
"Orange Crush","Amateur Route Area > Jamestown Crag > Northeast Arkansas Region > Arkansas",https://www.mountainproject.com/route/121721256/orange-crush,3.5,-1,Sport,5.10a/b,1,55,35.66603,-91.75768
"High steppin","Chenal Parkway > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/124174847/high-steppin,3.0,-1,TR,5.10a/b,1,18,34.80617,-92.48628
"Tiny Tim","The Hood > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/124880389/tiny-tim,2.0,-1,Sport,5.10a/b,1,35,35.85884,-93.10949
