Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Bad Omen","(6) Bat Wall > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/105982469/bad-omen,3.8,-1,Sport,5.12,1,65,45.53901,-122.37472
"Winter Sustenance","The Main Wall > Trout Creek > Central Oregon > Oregon",https://www.mountainproject.com/route/106595545/winter-sustenance,4.0,-1,Trad,5.12,1,90,44.80197,-121.10859
"New Paradigm","(e) The Colosseum > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/115154368/new-paradigm,4.0,-1,Sport,5.12,1,78,44.36649,-121.12153
"Northwest Passage (Free)","(s) Monkey Face > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/111164272/northwest-passage-free,4.0,-1,Trad,"5.12 PG13",3,400,44.37053,-121.14363
"Cubist Camoflauge","Cubist Cave > NW Trench > Deception Butte > Willamette Valley > Oregon",https://www.mountainproject.com/route/121390796/cubist-camoflauge,4.0,-1,Sport,5.12,1,40,43.74882,-122.57716
"Lovebug Arete","(4) Main Wall > Madrone Wall > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/121916706/lovebug-arete,4.0,-1,Trad,"5.12 PG13",1,65,45.3906,-122.45762
"Subway to Venus","(4) Main Wall > Madrone Wall > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/113844599/subway-to-venus,4.0,-1,Sport,5.12,1,20,45.3906,-122.45762
"Pumphouse Park","The Main Wall > Trout Creek > Central Oregon > Oregon",https://www.mountainproject.com/route/111973334/pumphouse-park,3.7,-1,Trad,5.12,1,90,44.80197,-121.10859
"Michael Jordan Air Trad","(3) Catwalk Cliff > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/111023996/michael-jordan-air-trad,3.5,-1,Trad,5.12,1,30,44.36733,-121.13065
"Purple Pinky Eater","The Main Wall > Trout Creek > Central Oregon > Oregon",https://www.mountainproject.com/route/106785904/purple-pinky-eater,3.1,-1,Trad,5.12,1,90,44.80197,-121.10859
"Maple Street Bridge Route","Maple Street Bridge > Central Oregon > Oregon",https://www.mountainproject.com/route/122940829/maple-street-bridge-route,3.8,-1,Sport,5.12,1,100,44.2909,-121.18136
"Time Warp","Roadside Wall > Burnt River Canyon > Northeast Oregon > Oregon",https://www.mountainproject.com/route/118886278/time-warp,3.0,-1,Sport,5.12,1,45,44.54314,-117.68964
"Crack a No Go","Skinner Butte (aka The Columns) > Willamette Valley > Oregon",https://www.mountainproject.com/route/107126897/crack-a-no-go,3.0,-1,"Trad, TR",5.12,1,35,44.05839,-123.09714
"Across the Great Divide","(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/120888044/across-the-great-divide,3.0,-1,Trad,"5.12 PG13",3,300,44.36866,-121.14442
"Honeycomb (Open Project)","Garden Cliffs > The Garden > Willamette Valley > Oregon",https://www.mountainproject.com/route/116144138/honeycomb-open-project,3.0,-1,Sport,5.12,1,,44.44123,-122.57255
"The Movement","Trenchtown Wall > Trenchtown Gulley > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/115173911/the-movement,3.0,-1,Sport,5.12,1,80,44.37014,-121.12281
"A Stark Reminder","(4) Bridge Cliff > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/122227118/a-stark-reminder,3.0,-1,Sport,5.12,1,30,45.53986,-122.37605
Disintegration,"The Break > Lookout Point > Willamette Valley > Oregon",https://www.mountainproject.com/route/120592943/disintegration,2.0,-1,Sport,5.12,1,30,43.89293,-122.67721
Stinky,"Pet Cemetary Wall > Lookout Point > Willamette Valley > Oregon",https://www.mountainproject.com/route/119940013/stinky,3.0,-1,Sport,5.12,1,65,43.89325,-122.67896
Moondogs,"The Moondial > Cane Creek > Willamette Valley > Oregon",https://www.mountainproject.com/route/124192779/moondogs,3.0,-1,Sport,5.12,1,85,44.11317,-122.3459
