Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Jinni,"Sultans Tower > Playground Proper > The Playground > Horsethief Lake Area > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/108751861/jinni,2.0,-1,Trad,5.1,1,70,43.87308,-103.48827
"Sin Sentido","Shady Acres > Palisades State Park > East Side SD > South Dakota",https://www.mountainproject.com/route/106941613/sin-sentido,2.0,-1,TR,5.1,1,40,43.68596,-96.52487
"Conn Route","Finger Peak > Photographers' Peak Area > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/124316315/conn-route,2.0,-1,Trad,5.1,1,80,43.84281,-103.55815
