Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Moons of Pluto","(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803003/moons-of-pluto,3.8,-1,Sport,5.10d,1,95,44.36866,-121.14442
"Headless Horseman","(i) The Fourth Horseman > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790444/headless-horseman,3.5,-1,Sport,5.10d,1,80,44.36691,-121.14492
"Dark Arts","(6) Bat Wall > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/116584584/dark-arts,3.6,-1,Sport,5.10d,1,80,45.53901,-122.37472
"Entering Relativity","(2) Llama Wall > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/107283574/entering-relativity,3.1,-1,Sport,5.10d,1,100,44.36418,-121.14694
"Lost Boys","(6) Bat Wall > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/106009385/lost-boys,3.1,-1,Sport,5.10d,1,70,45.53901,-122.37472
"Fred On Air","(3) Phoenix > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105812555/fred-on-air,2.8,-1,Sport,5.10d,1,80,44.36399,-121.14633
"No Golf Shoes","(i) The Fourth Horseman > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106295092/no-golf-shoes,2.7,-1,Sport,5.10d,2,200,44.36691,-121.14492
"Thai Stick","(3) Red Wall > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/105973249/thai-stick,2.4,-1,Sport,5.10d,1,30,45.53999,-122.37622
"Lion Zion","(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105801735/lion-zion,3.5,-1,Sport,5.10d,1,185,44.36716,-121.14353
"Bay of Pigs","(u) Red Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/107629071/bay-of-pigs,3.1,-1,Sport,5.10d,2,180,44.3696,-121.13916
"Kid Packed Minivan From Hell","Mud Pile > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105814581/kid-packed-minivan-from-hell,3.1,-1,Sport,5.10d,1,80,44.36698,-121.12562
"Much Ado About Nothing","(5) Shakespeare Cliff > East Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105812684/much-ado-about-nothing,3.4,-1,Trad,5.10d,1,100,44.36684,-121.12991
"Caffeine Free Finish","(e) Western Ship - River Face > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/109243116/caffeine-free-finish,2.8,-1,Sport,5.10d,1,,44.367,-121.14277
"Ryan's Arete","Koala Rock > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105807598/ryans-arete,3.0,-1,Sport,5.10d,1,75,44.36947,-121.12462
"Aggro Bumbly","(r) Pleasure Palace > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105816687/aggro-bumbly,2.6,-1,Sport,5.10d,1,60,44.36918,-121.14304
"Powder Up the Nose","(f) Cocaine Gully > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106303375/powder-up-the-nose,2.7,-1,Sport,5.10d,1,80,44.36719,-121.14307
"The Great Bear","(2)Cloud Buttress > Rattlesnake > Southwest Oregon > Oregon",https://www.mountainproject.com/route/106557682/the-great-bear,3.7,-1,"Sport, TR",5.10d,1,63,42.65143,-122.88572
Rocketman,"Area 51 > Mt. Hood National Forest > Oregon",https://www.mountainproject.com/route/109554551/rocketman,3.2,-1,Sport,5.10d,1,65,45.34836,-121.43762
"Wisdom Teeth","Cornerstone Buttress > (7) The Monument > (v) Monument Area > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/117271173/wisdom-teeth,2.7,-1,Sport,5.10d,1,60,44.37625,-121.13542
"Walking on Broken Glass","Southside > Brogan Spire > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105812674/walking-on-broken-glass,2.9,-1,Sport,5.10d,1,40,44.3687,-121.12383
"Slithering Skink","Garden Cliffs > The Garden > Willamette Valley > Oregon",https://www.mountainproject.com/route/111799727/slithering-skink,3.2,-1,Sport,5.10d,1,50,44.44123,-122.57255
"Welcome to the Jungle","(9) Jungle Cliff > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/111524409/welcome-to-the-jungle,2.3,-1,Sport,5.10d,1,80,45.53735,-122.37207
"Bones of Ymir","(B) Midgard > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/120725603/bones-of-ymir,3.9,-1,Sport,5.10d,1,60,43.84653,-122.74858
"Adventure Dog","(b) Dog Wall > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/108939657/adventure-dog,3.1,-1,Sport,5.10d,3,210,44.36858,-121.12308
"Birds of Paradise","k. Breakfast Cracks > Rocky Butte > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/108291108/birds-of-paradise,3.6,-1,"Trad, TR",5.10d,1,70,45.55237,-122.56802
"Trip Infatuation","(G) Quarantine Wall > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/120959872/trip-infatuation,3.6,-1,Sport,5.10d,1,90,43.84616,-122.74763
"It Takes a Thief","(6) Hardscrabble Wall > Madrone Wall > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/113776492/it-takes-a-thief,2.9,-1,Sport,5.10d,1,45,45.38985,-122.45609
"Somewhere in Middle America","(C) Dream Wall > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/120726283/somewhere-in-middle-america,3.5,-1,Sport,5.10d,1,50,43.84632,-122.74822
Terminator,"McKinley Rock > Southwest Oregon > Oregon",https://www.mountainproject.com/route/116633162/terminator,4.0,-1,Sport,5.10d,1,80,43.49307,-122.66402
"Flight of the Dead Souls","(8)Dominator Wall > Rattlesnake > Southwest Oregon > Oregon",https://www.mountainproject.com/route/106557593/flight-of-the-dead-souls,3.2,-1,Sport,5.10d,1,95,42.6497,-122.88655
"Cure for Pain","(7) Flounder and Cod Rock > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105949621/cure-for-pain,2.7,-1,Sport,5.10d,1,70,44.36266,-121.14949
"Harp of Stone","(h) Upper Walt's Wall > Flagstone > Willamette Valley > Oregon",https://www.mountainproject.com/route/107804317/harp-of-stone,3.8,-1,Sport,5.10d,1,80,43.98504,-122.29826
"Storming the Castle","Shepard's Tower > Central Oregon > Oregon",https://www.mountainproject.com/route/119086873/storming-the-castle,3.7,-1,Sport,5.10d,1,60,44.64581,-121.6113
"Strange Force","Rabbit Ears (Rogue) > Southwest Oregon > Oregon",https://www.mountainproject.com/route/119037783/strange-force,4.0,-1,Trad,"5.10d PG13",3,300,43.00775,-122.44263
"The Skipper's Little Buddy","Shipwreck Wall - East Face > (c) Shipwreck Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/108415655/the-skippers-little-buddy,2.3,-1,Sport,5.10d,1,,44.36708,-121.14198
