Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Fly with the Falcon","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105891943/fly-with-the-falcon,3.5,-1,Trad,5.11b,1,80,35.07379,-85.40108
"Lounge Lizard","Lilly Bluff > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106099182/lounge-lizard,3.4,-1,Sport,5.11b,1,80,36.1022,-84.7184
"The Acquittal","White Wall > Foster Falls > Tennessee",https://www.mountainproject.com/route/105978799/the-acquittal,3.4,-1,Sport,5.11b,1,60,35.17953,-85.67775
Deathblow,"Image Wall > South Clear Creek > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/107555766/deathblow,3.2,-1,Sport,5.11b,1,45,36.09386,-84.70206
"Story of My Life","Jimmywood > Foster Falls > Tennessee",https://www.mountainproject.com/route/111431617/story-of-my-life,3.5,-1,Sport,5.11b,1,80,35.17715,-85.68247
"Copperhead Road","Big Tex Cave > Denny West > Denny Cove > Tennessee",https://www.mountainproject.com/route/113731316/copperhead-road,3.7,-1,Sport,5.11b,1,65,35.15508,-85.68941
Prophet,"Image Wall > South Clear Creek > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106696887/prophet,2.7,-1,Sport,5.11b,1,65,36.09386,-84.70206
"One Legged Red","Corner Pocket > Denny East > Denny Cove > Tennessee",https://www.mountainproject.com/route/114545517/one-legged-red,3.9,-1,Sport,5.11b,1,,35.15061,-85.68552
Carnivore,"Y- 12 > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/107118185/carnivore,3.2,-1,Sport,5.11b,1,,36.09452,-84.71022
Swindled,"The Point Butress(Main Wall) > Castle Rock > Tennessee",https://www.mountainproject.com/route/108626345/swindled,3.7,-1,Sport,5.11b,1,90,35.10392,-85.63142
"So What","So What Area > Foster Falls > Tennessee",https://www.mountainproject.com/route/106202075/so-what,2.8,-1,Sport,5.11b,1,50,35.17917,-85.67854
"Lights of the Dead","The Wave Wall > Deep Creek > Tennessee",https://www.mountainproject.com/route/110529013/lights-of-the-dead,3.7,-1,Sport,5.11b,1,70,35.29344,-85.19789
"Poison Ivy","Lilly Bluff > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/107160557/poison-ivy,2.7,-1,Sport,5.11b,1,60,36.1022,-84.7184
"Lifestyles of the Ripped and Heinous","Tieranny Roofs > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/108162693/lifestyles-of-the-ripped-and-heinous,3.0,-1,Sport,5.11b,1,,36.09055,-84.70502
"The Immortal KB","Y- 12 > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106700469/the-immortal-kb,3.0,-1,Sport,5.11b,1,90,36.09452,-84.71022
"In Exchange for Silence","Warm-Up Wall > Deep Creek > Tennessee",https://www.mountainproject.com/route/109719260/in-exchange-for-silence,3.6,-1,Sport,5.11b,1,60,35.29424,-85.19682
"Java Man","Y- 12 > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/113548272/java-man,2.9,-1,Sport,5.11b,1,80,36.09452,-84.71022
"Hell or High Water","T-Wall West > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105891967/hell-or-high-water,3.8,-1,Trad,5.11b,1,70,35.06887,-85.4194
Euphoria,"Sunset North > Sunset Park > Tennessee",https://www.mountainproject.com/route/120556549/euphoria,3.8,-1,Trad,5.11b,1,90,34.9992,-85.3554
Buffoonery,"Monterey Crag > Tennessee",https://www.mountainproject.com/route/121221846/buffoonery,4.0,-1,Sport,5.11b,1,30,36.11465,-85.17845
"Half Baked","The Dispensary > Woodcock Cove > Tennessee",https://www.mountainproject.com/route/122114888/half-baked,3.5,-1,Sport,5.11b,1,,35.3321,-85.45535
