Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Ramp","Rosina's Tower > East Rosebud Towers > East Rosebud > Beartooth Mountains > South Central Region > Montana",https://www.mountainproject.com/route/106213727/the-ramp,3.3,-1,"Trad, Alpine",5.7+,5,750,45.22135,-109.63117
"NE Ridge, Mt. St. Nicholas","Mount St. Nicholas > Glacier National Park > Northwest Region > Montana",https://www.mountainproject.com/route/112077164/ne-ridge-mt-st-nicholas,3.8,-1,"Trad, Alpine",5.7+,5,800,48.39146,-113.5506
"Empire Crack","Prospector Crag > Memorial Falls > Northwest Region > Montana",https://www.mountainproject.com/route/110975408/empire-crack,4.0,-1,Trad,5.7+,1,150,46.91644,-110.70509
"February Crack","Main Crag > Allenspur > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/120175475/february-crack,3.0,-1,Sport,5.7+,1,80,45.5961,-110.5598
"Worker Bee","Beehive Peak > Beehive Basin > Big Sky Area > Southwest Region > Montana",https://www.mountainproject.com/route/107253933/worker-bee,2.9,-1,"Trad, Alpine",5.7+,2,330,45.35399,-111.40566
"Public Enemy","Public Service Wall > Bozeman Pass > Southwest Region > Montana",https://www.mountainproject.com/route/108892271/public-enemy,2.1,-1,Sport,5.7+,1,40,45.64329,-110.90634
"The Trough","Pollock Mountain > Glacier National Park > Northwest Region > Montana",https://www.mountainproject.com/route/110740823/the-trough,2.5,-1,"Trad, Alpine","5.7+ PG13",7,1000,48.71648,-113.70701
"North Face of Heavy Runner","Heavy Runner > Glacier National Park > Northwest Region > Montana",https://www.mountainproject.com/route/112093792/north-face-of-heavy-runner,3.0,-1,"Trad, Alpine","5.7+ PG13",6,1000,48.69487,-113.70719
"Unknown Route","Upper Palisade Buttress > Hyalite Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/119773744/unknown-route,3.0,-1,"Trad, Alpine","5.7+ R",6,500,45.47487,-110.92953
"Greeky Creeky","Greek Creek Crag > Greek Creek and Surroundings > Big Sky Area > Southwest Region > Montana",https://www.mountainproject.com/route/121518741/greeky-creeky,3.0,-1,Trad,"5.7+ PG13",1,135,45.38308,-111.18141
"Alley Oop","Lizard Slabs > Stone Hill > Northwest Region > Montana",https://www.mountainproject.com/route/117826223/alley-oop,2.8,-1,Trad,5.7+,1,50,48.78809,-115.29772
Kelseya,"Pike Creek Dome > Pike Creek > Beaver Creek > Big Belt Mountains > Southwest Region > Montana",https://www.mountainproject.com/route/122158073/kelseya,2.2,-1,Sport,5.7+,5,375,46.8578,-111.70063
"Shape Shifter","Big Horn Wall > Indian Creek > Southwest Region > Montana",https://www.mountainproject.com/route/111844752/shape-shifter,2.0,-1,Trad,5.7+,1,50,46.32193,-111.62769
"Wipe it on the curtains","Skidmark > Mulkey Gulch > Northwest Region > Montana",https://www.mountainproject.com/route/112018569/wipe-it-on-the-curtains,2.0,-1,Sport,"5.7+ PG13",1,50,46.74777,-113.278
"Bush League","Crew Crag > Bear Trap Road Routes > Madison River Area > Southwest Region > Montana",https://www.mountainproject.com/route/111688520/bush-league,2.0,-1,Trad,5.7+,2,135,45.5931,-111.5683
"Green Bay Packers #112","Lambeau Field Rock > Glen Domes > Northwest Region > Montana",https://www.mountainproject.com/route/124800684/green-bay-packers-112,2.0,-1,"Trad, TR",5.7+,1,55,46.40423,-114.26013
"Street Crime","Braxton Roof Rock > Lolo Area > Northwest Region > Montana",https://www.mountainproject.com/route/124818763/street-crime,2.0,-1,"Trad, TR",5.7+,1,,46.69707,-114.5446
"Unknown Blocky Variant","Braxton Roof Rock > Lolo Area > Northwest Region > Montana",https://www.mountainproject.com/route/124818791/unknown-blocky-variant,2.0,-1,"Trad, TR","5.7+ R",1,,46.69707,-114.5446
