Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Circus in the Wind","Circus Wall > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856757/circus-in-the-wind,3.7,-1,Sport,5.11-,1,70,44.10072,-107.28884
"Hesitation Blues","Nautilus > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105752149/hesitation-blues,3.5,-1,Trad,5.11-,2,,41.15478,-105.37467
"Mini Blonde Bomb","The Cobra > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/111020092/mini-blonde-bomb,3.0,-1,Sport,5.11-,1,55,44.1572,-107.2334
"Sunshine Daydream","Cathedral Buttress > Death Canyon > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105839948/sunshine-daydream,3.2,-1,"Trad, Alpine",5.11-,9,1000,43.66063,-110.82348
"Jamminy Crackit","John's Tower > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106886350/jamminy-crackit,3.3,-1,Trad,5.11-,1,105,41.19678,-105.38694
"Mexican Miracle Water","Gorilla Rock > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105838427/mexican-miracle-water,4.0,-1,"Trad, Boulder","5.11- V3",1,15,41.14073,-105.30252
"Knockin' on Heaven's Door","Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106159445/knockin-on-heavens-door,4.0,-1,Trad,5.11-,1,50,41.18961,-105.39001
Unknown,"Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106031956/unknown,4.0,-1,Boulder,"5.11- V2",1,,41.17669,-105.39101
"The Southerner's","Pingora > Cirque of the Towers > Wind River Range > Wyoming",https://www.mountainproject.com/route/106822720/the-southerners,4.0,-1,"Trad, Alpine","5.11- R",7,600,42.7789,-109.226
"I Crack (Animal Cracker Land)","H&I Crag (aka Alka-Seltzer Wall) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105968525/i-crack-animal-cracker-land,3.6,-1,Trad,5.11-,1,70,41.18484,-105.37826
"Thunder Child","Cirque of the Sun > Wind River Range > Wyoming",https://www.mountainproject.com/route/108323619/thunder-child,3.5,-1,"Trad, Alpine",5.11-,7,700,42.75578,-109.15999
"Unnamed Scrappy Crack","Party Dome > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105943525/unnamed-scrappy-crack,3.7,-1,"Trad, Boulder","5.11- V2",1,15,41.18484,-105.37826
"Whistle Pigs","(c) East Sector > Rock Springs Buttress > Jackson Hole > Wyoming",https://www.mountainproject.com/route/107672203/whistle-pigs,3.4,-1,"Sport, Alpine",5.11-,1,90,43.58507,-110.86609
"Major Dihedral","Haystack Mountain > Deep Lake Area > Wind River Range > Wyoming",https://www.mountainproject.com/route/113505497/major-dihedral,3.1,-1,"Trad, Aid, Alpine","5.11- C1 R",11,1500,42.73004,-109.17068
"Lost in Space","The Lost Wall > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106985503/lost-in-space,3.5,-1,Trad,5.11-,1,55,41.18484,-105.37826
"Lovely Liana","Durrance Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105874501/lovely-liana,3.1,-1,Trad,5.11-,1,130,44.58978,-104.71537
"American Express","Happy Trails > Tongue River Canyon > Eastern Big Horns > Wyoming",https://www.mountainproject.com/route/106363475/american-express,3.5,-1,Sport,5.11-,1,80,44.85675,-107.3927
