Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Congratulations,"05: Pedestal Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105730472/congratulations,3.6,-1,"Trad, TR",5.10a,1,60,43.41359,-89.71252
"Sometime Crack","05: Pedestal Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105730787/sometime-crack,3.5,-1,"Trad, TR",5.10a,1,50,43.41359,-89.71252
"Sentinel Crack","Sentinel Area > Interstate Park > Northwest > Wisconsin",https://www.mountainproject.com/route/105842645/sentinel-crack,3.5,-1,"Trad, TR",5.10a,1,60,45.39798,-92.65094
"Riverboat Gambler","10. Above Anthrax > Necedah (Petenwell Rock) > Central > Wisconsin",https://www.mountainproject.com/route/106814217/riverboat-gambler,3.5,-1,Sport,5.10a,1,70,44.046,-90.02047
"Mammalary Magic","1. Old Sandstone > East Bluff 01 - Sandstone Area > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105731030/mammalary-magic,3.5,-1,"Trad, TR","5.10a R",1,60,43.4137,-89.6863
"Mouse's Misery","08: Two Pines Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105730865/mouses-misery,3.2,-1,"Trad, TR","5.10a R",1,80,43.41367,-89.7134
"Tower Route","02. Y-Crack Wall > Necedah (Petenwell Rock) > Central > Wisconsin",https://www.mountainproject.com/route/105731039/tower-route,3.1,-1,Sport,5.10a,1,50,44.0442,-90.01954
"Fire in the Sky","05. Fire Spire > Necedah (Petenwell Rock) > Central > Wisconsin",https://www.mountainproject.com/route/105858240/fire-in-the-sky,3.2,-1,Trad,5.10a,1,70,44.04508,-90.02001
Leftwing,"2. Qual Wall > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/105982126/leftwing,2.4,-1,Sport,5.10a,1,50,43.03993,-90.10516
"Zig-zag crack","Hillbilly Routes > Hillbilly Hollow > Central > Wisconsin",https://www.mountainproject.com/route/105863290/zig-zag-crack,3.5,-1,"Trad, TR",5.10a,1,40,43.9763,-89.5005
