Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Tsunami,"New Wave Wall > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738515/tsunami,3.7,-1,Sport,5.12,1,70,32.36737,-110.71451
Jailbreak,"Jailhouse Rock > Prison Camp (Gordon Hirabayashi) Area > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105932573/jailbreak,3.2,-1,Sport,5.12,1,40,32.33325,-110.72501
[Redacted],"Fay Buttress > Fay Canyon > Dry Creek Road Area > West Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/116156629/redacted,4.0,-1,Trad,5.12,4,350,34.91652,-111.87264
Shotgun,"The Prow > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105849193/shotgun,3.7,-1,Trad,5.12,1,70,35.13763,-112.02421
"Spinal Twist","3 - Spine Cave > The Dry Canyon > Southern Arizona > Arizona",https://www.mountainproject.com/route/106073332/spinal-twist,3.4,-1,Sport,5.12,1,70,31.7862,-110.40666
"A Wonderful Life","3. The Right Wall > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/106470755/a-wonderful-life,3.8,-1,Trad,"5.12 PG13",1,115,34.93143,-111.73278
"Ice Cream Dreams, AKA Acid Test Crack","The Gold Wall > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105849201/ice-cream-dreams-aka-acid-test-crack,3.9,-1,Trad,"5.12 PG13",1,80,35.13747,-112.02579
"Drinking Kool-Aid","Mormon Canyon > Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/117955461/drinking-kool-aid,4.0,-1,Trad,5.12,7,650,34.90767,-111.76742
"Jade Feather","7. West End Wall > South Side > Volunteer Canyon (The Cwm) > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/111357139/jade-feather,4.0,-1,Trad,"5.12 PG13",1,120,35.1187,-111.93604
"Sweet Dreams","3. The Right Wall > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/106470685/sweet-dreams,3.8,-1,Trad,"5.12 R",1,120,34.93143,-111.73278
Jabberwocky,"Rockfellow Dome > Rockfellow Group > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106568201/jabberwocky,3.7,-1,"Trad, Sport","5.12 R",4,600,31.92692,-109.97782
"Didgeri-Don't, Homeboy","The Disenchantment Wall > Boynton Canyon > Dry Creek Road Area > West Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/118894926/didgeri-dont-homeboy,4.0,-1,Trad,5.12,4,400,34.91987,-111.86637
"Atta Pepper","DWS East Side > DWS East Clear Creek > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/107522518/atta-pepper,3.9,-1,"Trad, Boulder","5.12 V5-6",1,40,34.95661,-110.65823
"Along The Ley Line","Poseidon > Reef of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/117821391/along-the-ley-line,4.0,-1,Trad,5.12,4,450,32.46112,-110.78115
Nightwalker,"2. East End Wall > South Side > Volunteer Canyon (The Cwm) > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/109471299/nightwalker,3.5,-1,Trad,5.12,1,100,35.11985,-111.93423
"Kicked out of Heaven","Mormon Canyon > Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/118895231/kicked-out-of-heaven,3.8,-1,Trad,5.12,5,550,34.90767,-111.76742
