Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Southeast Ridge (SE Corner)","Main Peak > Mt. Shuksan > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/114984342/southeast-ridge-se-corner,3.6,-1,"Trad, Snow, Alpine","5.3 Mod. Snow",3,600,48.83109,-121.60294
"South Corner","Mt. Cruiser > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/111020298/south-corner,3.2,-1,"Trad, Alpine",5.3,2,150,47.56445,-123.31552
"Road to Nowhere","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/112067116/road-to-nowhere,2.5,-1,Sport,"5.3 PG13",2,250,48.15921,-121.61707
"Beginner's Mind","8) The Ledge > Burge Mountain (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108160559/beginners-mind,3.0,-1,Sport,5.3,1,100,48.78145,-119.2712
ORGASMITRON,"The Nose > Mount Hull - Lower SW Face (Oroville) > Okanogan > Washington",https://www.mountainproject.com/route/108413663/orgasmitron,3.0,-1,Trad,5.3,1,70,48.87856,-119.40955
"A MIGHTY WIND","Big Butte - South Face > Big Butte > Mount Hull - Lower SW Face (Oroville) > Okanogan > Washington",https://www.mountainproject.com/route/108407419/a-mighty-wind,3.0,-1,Sport,5.3,1,75,48.8762,-119.40541
"East Face","Chimney Rock > Western Alpine Lakes > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112042082/east-face,2.6,-1,"Trad, Alpine",5.3,3,,47.50793,-121.28997
Scareless,"Waka Beach > Elwha River > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/113418853/scareless,2.2,-1,Sport,5.3,1,30,48.09692,-123.55647
"Mock Turtle","North Canyon - Sleeping Turtle Rock > North Canyon (Frog Pond Trail) > Whistler Canyon Trailhead (Oroville) > Okanogan > Washington",https://www.mountainproject.com/route/108182373/mock-turtle,2.5,-1,Sport,5.3,1,70,48.90703,-119.41928
"Klawatti Peak SW Buttress","Main Peak > Eldorado Peak > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/119380095/klawatti-peak-sw-buttress,2.1,-1,"Trad, Snow, Alpine","5.3 Easy Snow",3,450,48.53755,-121.13436
"Welcome To Wallula","Lower Band > Wallula Gap > Southeast Corner > Washington",https://www.mountainproject.com/route/109045749/welcome-to-wallula,1.9,-1,Sport,5.3,1,,46.03662,-118.93495
"Chloe's Rib","XY Crag (Chromosome Cracks) > Eight Mile Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121762761/chloes-rib,2.3,-1,"Sport, TR",5.3,1,30,47.55214,-120.76401
5.3,"Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/122662569/53,2.0,-1,"Trad, TR",5.3,1,50,47.83949,-117.75234
"East Peak (Southwest Face)","Ingalls Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120932106/east-peak-southwest-face,2.0,-1,Trad,5.3,2,200,47.47234,-120.94655
"NE Ridge","Cathedral Peak > Pasayten Wilderness > Okanogan > Washington",https://www.mountainproject.com/route/109095842/ne-ridge,2.0,-1,"Trad, Alpine",5.3,7,,48.99027,-120.18882
"Side Step","Gully Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108733539/side-step,2.0,-1,Trad,5.3,1,90,48.64251,-119.44764
