Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Sobriety Test","2. Qual Wall > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/105982131/sobriety-test,2.8,-1,Sport,5.10c,1,,43.03993,-90.10516
Batman,"Wisconsin Strip > Interstate Park > Northwest > Wisconsin",https://www.mountainproject.com/route/105794830/batman,3.3,-1,TR,5.10c,1,,45.39976,-92.64984
"Gill's Crack","06: Gill's Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105730955/gills-crack,3.2,-1,"Trad, TR",5.10c,1,80,43.41364,-89.71275
"The Green Slime","Turk's Head > West Bluff 03 - Cleo Amphitheater > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/106026006/the-green-slime,3.5,-1,"Trad, TR",5.10c,1,50,43.4176,-89.73802
"Has Been","1. Old Sandstone > East Bluff 01 - Sandstone Area > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105856411/has-been,3.2,-1,"Trad, TR","5.10c PG13",1,45,43.4137,-89.6863
Priapism,"Donkey Punch Wall > Grandad Bluff > Central > Wisconsin",https://www.mountainproject.com/route/105907679/priapism,2.8,-1,Sport,5.10c,1,50,43.81243,-91.20843
"Wailing Wall","1. Misery Rocks > West Bluff 02 - Misery Rocks & The Pantry > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105730550/wailing-wall,2.8,-1,TR,5.10c,1,,43.41643,-89.73902
"Lady Patina","Hillbilly Routes > Hillbilly Hollow > Central > Wisconsin",https://www.mountainproject.com/route/117544947/lady-patina,2.7,-1,Sport,5.10c,1,60,43.9763,-89.5005
"Golden Shower of Hits","Adidas Wall > Grandad Bluff > Central > Wisconsin",https://www.mountainproject.com/route/106393747/golden-shower-of-hits,2.4,-1,Sport,5.10c,1,50,43.81095,-91.20564
"Combat Engineer","The Point > Grandad Bluff > Central > Wisconsin",https://www.mountainproject.com/route/106883569/combat-engineer,3.0,-1,Sport,5.10c,1,45,43.812,-91.21118
"Jack the Ripper","7.1.1 - Railroad Amphitheater > East Bluff 07 - Railroad Tracks > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105730349/jack-the-ripper,2.7,-1,"Trad, TR",5.10c,1,,43.41812,-89.72723
"Guess and Check","Willow River State Park > Northwest > Wisconsin",https://www.mountainproject.com/route/107782628/guess-and-check,2.6,-1,Sport,5.10c,1,40,45.0196,-92.67418
"Deuchler's Corner Right","Wisconsin Strip > Interstate Park > Northwest > Wisconsin",https://www.mountainproject.com/route/106062581/deuchlers-corner-right,2.8,-1,TR,5.10c,1,,45.39976,-92.64984
"Wounded Knee","Red Nose Wall > East Bluff 03 - West of the Quarry > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105819920/wounded-knee,3.0,-1,"Trad, TR","5.10c R",1,45,43.4129,-89.70505
"Kutcher Krack","Kutcher's Bluff > Rattlesnake Mound > Central Sandstone > Central > Wisconsin",https://www.mountainproject.com/route/107188494/kutcher-krack,2.7,-1,"Trad, TR",5.10c,1,20,43.87451,-89.83898
"Last Crack","Tyrolean Tower > West Bluff 06 - West Bluff Towers > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/107106966/last-crack,3.0,-1,"Trad, TR",5.10c,1,40,43.42401,-89.73743
"Perverted Inspiration","04: Great Chimney Area > 1: Prospect Point Rampart > West Bluff 05 - West Rampart > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/106276271/perverted-inspiration,2.6,-1,"Trad, TR","5.10c R",1,,43.4203,-89.73836
"The Monster","03: The Monster > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105730481/the-monster,2.7,-1,"Trad, TR",5.10c,1,,43.41343,-89.71212
"Sometimes Right","05: Pedestal Buttress > East Bluff 04 - East Rampart > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105865858/sometimes-right,2.2,-1,Trad,"5.10c PG13",1,50,43.41359,-89.71252
"Aimless Foreshadowing","04. Air Spire > Necedah (Petenwell Rock) > Central > Wisconsin",https://www.mountainproject.com/route/107238127/aimless-foreshadowing,2.6,-1,"Trad, TR","5.10c R",1,40,44.04467,-90.01972
"Wet Paper Bag","2. New Sandstone Area > East Bluff 01 - Sandstone Area > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105883911/wet-paper-bag,2.3,-1,Trad,5.10c,1,40,43.41158,-89.67995
"R C Crack","West Post > East Bluff 03 - West of the Quarry > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/106709227/r-c-crack,2.7,-1,"Trad, TR",5.10c,1,30,43.41281,-89.70815
"Frog Flicker","Wall Right of Rusty Ring Wall > The Fishin' Crag (Castle Rock South) > South > Wisconsin",https://www.mountainproject.com/route/110783529/frog-flicker,2.0,-1,TR,5.10c,1,55,43.04454,-90.52002
"Das Boot","Sentinel Area > Interstate Park > Northwest > Wisconsin",https://www.mountainproject.com/route/122440700/das-boot,2.0,-1,"Trad, TR",5.10c,1,30,45.39798,-92.65094
