Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Family Tradition","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106309585/family-tradition,2.6,-1,Sport,5.10,1,50,37.65459,-83.71673
"Ledgends of Limonite (direct start)","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106944299/ledgends-of-limonite-direct-start,2.4,-1,Sport,5.10,1,55,37.73288,-83.63751
"Danita Dolores","Military Wall > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870198/danita-dolores,2.5,-1,Sport,5.10,1,60,37.8159,-83.66918
"Day Tripping","Eagle Point Buttress > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107051854/day-tripping,3.9,-1,Trad,5.10,3,250,37.82621,-83.5621
"Stay Tight","The Kentucky Wall > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112885397/stay-tight,4.0,-1,Trad,5.10,1,90,37.89425,-83.65755
Sundance,"Pebble Beach > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105885373/sundance,2.5,-1,Sport,5.10,1,60,37.8588,-83.67163
Ironic,"The Far Side > Rockcastle River > Kentucky",https://www.mountainproject.com/route/120792628/ironic,3.5,-1,Sport,5.10,1,60,37.15338,-84.28622
"Thumb Meat","East Coast Crag > Cathedral Domain > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116550630/thumb-meat,2.8,-1,Sport,5.10,1,40,37.65543,-83.78719
"Boat Trouble","Turkey Creek > Rockcastle River > Kentucky",https://www.mountainproject.com/route/111188560/boat-trouble,3.0,-1,Trad,"5.10 R",2,150,37.06375,-84.32669
"Knockout Mouse","The Laboratory > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/119624259/knockout-mouse,3.0,-1,Trad,5.10,1,70,37.64461,-83.68018
"Primordial Dissonance","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114369552/primordial-dissonance,3.0,-1,Trad,5.10,1,80,37.7351,-83.6371
"Full Service","Lost Ridge > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108544822/full-service,3.0,-1,Trad,5.10,1,80,37.90742,-83.64262
"Revenge of the Sith","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108360900/revenge-of-the-sith,2.5,-1,Trad,5.10,1,20,37.7351,-83.6371
"Leech Line","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110529391/leech-line,2.7,-1,Trad,5.10,1,75,37.64036,-83.67556
"Circle the Wagons","The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/119359753/circle-the-wagons,2.0,-1,Sport,5.10,1,50,37.64698,-83.67826
"Redheaded Stepchild","The Far Side > Rockcastle River > Kentucky",https://www.mountainproject.com/route/119952789/redheaded-stepchild,2.0,-1,Sport,5.10,1,45,37.15338,-84.28622
"Batman’s Warm Up","Staircase Wall > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/120737506/batmans-warm-up,2.0,-1,TR,5.10,1,80,37.84684,-83.61745
"Knight of Rohan","J. Flathead Wall 3rd Level > Hunter Bluff > Western Kentucky > Kentucky",https://www.mountainproject.com/route/118567171/knight-of-rohan,2.0,-1,Trad,"5.10 PG13",1,30,37.14265,-87.75788
"Princeton Sunburn","J. Flathead Wall 3rd Level > Hunter Bluff > Western Kentucky > Kentucky",https://www.mountainproject.com/route/124486358/princeton-sunburn,2.0,-1,"Sport, TR",5.10,1,,37.14265,-87.75788
