Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Emla,"Emla area > The Cookbook > Cooks Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108404936/emla,3.0,-1,Sport,5.13d,1,90,36.37856,-80.28675
"The Hand of God","Upper Cookbook (Warfare Area) > The Cookbook > Cooks Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108630300/the-hand-of-god,3.0,-1,Sport,5.13d,1,100,36.37869,-80.2873
Armageddon,"Hanging Garden > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/114192033/armageddon,2.0,-1,Trad,5.13d,1,70,36.39624,-80.28668
