Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Twilight Zone","h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/109555842/twilight-zone,3.6,-1,"Trad, Aid","5.13b C1",2,100,41.74396,-74.17964
"Zah Dude","Chatiemac Cliff > G: Indian Lake Region > Adirondacks > New York",https://www.mountainproject.com/route/112248249/zah-dude,4.0,-1,Sport,5.13b,1,60,43.65702,-74.0376
"Leap of Faith","Makomis Mountain Cliff > A: Lake Champlain Region > Adirondacks > New York",https://www.mountainproject.com/route/113521128/leap-of-faith,4.0,-1,Sport,5.13b,1,60,44.08568,-73.66763
"Climb and Punishment (AKA Reform the Police!)","Split Rock Canyon > A: Lake Champlain Region > Adirondacks > New York",https://www.mountainproject.com/route/120691642/climb-and-punishment-aka-reform-the-police,4.0,-1,Sport,5.13b,1,100,44.22557,-73.38588
"LA Roof","c. LA Roof > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105902078/la-roof,3.0,-1,Trad,5.13b,1,50,41.73897,-74.21984
"On Slot","Pinnacle Mountain > H: Southern Mountains > Adirondacks > New York",https://www.mountainproject.com/route/115332005/on-slot,3.0,-1,Trad,5.13b,1,100,43.22134,-74.38248
Bonsai,"Wild Pines > F: Lake George Region > Adirondacks > New York",https://www.mountainproject.com/route/124694943/bonsai,4.0,-1,Sport,5.13b,1,70,43.65359,-73.59532
"Off The Couch","The Crown > A: Lake Champlain Region > Adirondacks > New York",https://www.mountainproject.com/route/125208403/off-the-couch,3.0,-1,Sport,5.13b,1,50,44.07433,-73.68993
