Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Hinterland (first pitch)","f. Big Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/106381327/hinterland-first-pitch,2.8,-1,Sport,5.10c,1,,40.24988,-75.82491
"Hog Nose","a. Main Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/106381109/hog-nose,2.5,-1,Sport,5.10c,1,40,40.24965,-75.82247
"(4) New School","Main Wall > Breakneck > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106069360/4-new-school,2.7,-1,"Sport, TR",5.10c,1,55,40.0321,-79.5408
"Balance of Power","3.0 Euro Wall > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/111419125/balance-of-power,2.9,-1,Sport,5.10c,1,60,39.93765,-76.42677
"No Tidings of My Man","The North Wall > Eastern State Penitentiary > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/119492295/no-tidings-of-my-man,4.0,-1,"Trad, TR",5.10c,1,30,39.96925,-75.17266
"Rude dude","j. Screaming Eagle Area > Mount Minsi > Delaware Water Gap (PA) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/123430626/rude-dude,4.0,-1,Trad,"5.10c PG13",1,100,40.95996,-75.12571
"2. Golden Bough","3.3 Star Wall > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/108810348/2-golden-bough,3.3,-1,Sport,5.10c,1,60,39.93649,-76.42283
"The Dark Room","The Dark Room > Peavine Island > Susquehanna River, Muddy Run > South Central PA > Pennsylvania",https://www.mountainproject.com/route/107367463/the-dark-room,3.3,-1,Sport,5.10c,1,30,39.8073,-76.3133
"Lammy Pi (a.k.a. the 5.10)","Main Rock > Livezey Rock > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/107281886/lammy-pi-aka-the-510,3.2,-1,"TR, Boulder","5.10c V1",1,,40.0477,-75.21129
"Dream The Impossible","Snip Block > The Lost Crag - CLOSED TO CLIMBING > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106605880/dream-the-impossible,3.0,-1,Sport,5.10c,1,30,39.92033,-79.58151
BOP,"River's End > Ohiopyle State Park > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106591276/bop,3.0,-1,Sport,"5.10c R",1,55,39.91335,-79.48418
"Mungo Jelly","Mungo Jelly Block > The Knobs (Rob's Knob) - CLOSED TO CLIMBING > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106846258/mungo-jelly,3.0,-1,Trad,5.10c,1,30,39.91883,-79.57302
"Beckys Roof Traverse","Beckys Wall > Susquehanna River, Muddy Run > South Central PA > Pennsylvania",https://www.mountainproject.com/route/113290786/beckys-roof-traverse,3.0,-1,Trad,5.10c,1,40,39.79963,-76.29206
"Spider Man","Main Wall > Shaffer Rocks (The Hermitage) > South Central PA > Pennsylvania",https://www.mountainproject.com/route/106376025/spider-man,3.0,-1,TR,5.10c,1,,39.8123,-77.4822
Pumper,"Entrance Block > The Lost Crag - CLOSED TO CLIMBING > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106454626/pumper,3.0,-1,Trad,5.10c,1,35,39.91985,-79.58093
Zizzer-Zazzer-Zuzz,"3.35 Gold Line Corners > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/114621561/zizzer-zazzer-zuzz,2.6,-1,Sport,5.10c,1,40,39.93596,-76.42094
"Sunday Morning Hangover","Middle Wall > Pike Run > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/119000474/sunday-morning-hangover,3.0,-1,TR,5.10c,1,30,40.0804,-79.31845
