Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Full Sail","Super Slab > El Rito Sport Area > El Rito > New Mexico",https://www.mountainproject.com/route/105818715/full-sail,2.7,-1,Sport,5.10+,1,90,36.39224,-106.19574
"Trick or Treat?","Pirate's Wall > El Rito Sport Area > El Rito > New Mexico",https://www.mountainproject.com/route/105907156/trick-or-treat,2.9,-1,Sport,5.10+,1,80,36.39247,-106.19592
Skinwalker,"Clandestine Wall > Chimney Canyon > Sandia Mountains > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106221361/skinwalker,3.7,-1,Trad,5.10+,1,140,35.21332,-106.45246
Rawhide,"Yucca Flower Tower > Echo Canyon > Sandia Mountains > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106185220/rawhide,3.8,-1,Trad,5.10+,2,300,35.20149,-106.445
"Big - T","Bush Shark Area > Echo Canyon > Sandia Mountains > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106211270/big-t,3.2,-1,Trad,5.10+,4,350,35.20217,-106.44633
"Public Intoxication","Alcohol Wall South > Southern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/106345015/public-intoxication,2.8,-1,"Trad, Sport",5.10+,1,60,33.98607,-106.98897
"Guillotine Crack","Upper Tier of  The Grotto > The Grotto > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/106188709/guillotine-crack,3.8,-1,Trad,5.10+,2,200,35.8054,-106.14319
"Raya Negra","3. Gold Rush Wall > Vista Verde Crag > Taos Area > New Mexico",https://www.mountainproject.com/route/105898197/raya-negra,2.9,-1,Sport,5.10+,1,85,36.342,-105.7394
"Cruisin for Chicks","Chicken Little Area > Cockscomb Crag > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/105894330/cruisin-for-chicks,3.0,-1,Sport,5.10+,1,45,35.8191,-106.16317
"Jack and the Beanstalk","Hall of Giants > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/110554751/jack-and-the-beanstalk,4.0,-1,Trad,5.10+,1,170,35.77947,-106.36017
"The Viking","Capulin Tower Area > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/108414416/the-viking,4.0,-1,Trad,5.10+,1,85,35.77443,-106.38425
"The Baptism","The Sanctuary > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/110554892/the-baptism,4.0,-1,Trad,5.10+,1,70,35.77946,-106.36224
"Herb's Lounge","The Candy Store > Wild and Scenic > Taos Area > New Mexico",https://www.mountainproject.com/route/111604403/herbs-lounge,3.8,-1,Trad,5.10+,1,,36.7244,-105.6917
"Crack In The Cosmic Egg","Ground Up Wall > Wild and Scenic > Taos Area > New Mexico",https://www.mountainproject.com/route/106734335/crack-in-the-cosmic-egg,4.0,-1,Trad,5.10+,1,115,36.6982,-105.7077
"Eternal Spring","The Dihedrals > Cochiti Mesa > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106454890/eternal-spring,4.0,-1,Trad,5.10+,1,113,35.7164,-106.3977
Opus,"Upper Wall > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/109711619/opus,3.8,-1,Trad,5.10+,1,75,35.77512,-106.3805
"Raising the Barr","The Barr > Bat Cave Area > Caballo Lake > Truth or Consequences Area > New Mexico",https://www.mountainproject.com/route/109933338/raising-the-barr,3.3,-1,Sport,5.10+,1,100,32.92921,-107.23324
Psycho,"Gertch > The Low Horns > Organ Mountains > Las Cruces Area Climbing > New Mexico",https://www.mountainproject.com/route/107509795/psycho,3.5,-1,Trad,5.10+,4,400,32.361,-106.5785
"The Iliad","Trojan Wall (Right of Bat Cave) > Bat Cave Area > Caballo Lake > Truth or Consequences Area > New Mexico",https://www.mountainproject.com/route/110112259/the-iliad,3.2,-1,Sport,5.10+,1,110,32.93207,-107.23455
"Traditionally Incorrect","3. Gold Rush Wall > Vista Verde Crag > Taos Area > New Mexico",https://www.mountainproject.com/route/105898770/traditionally-incorrect,2.9,-1,Sport,5.10+,1,45,36.342,-105.7394
Physical,"Main Cliff > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/108416050/physical,3.3,-1,Trad,5.10+,2,140,35.77557,-106.37484
Solstice,"Upper Wall > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/108523594/solstice,3.1,-1,Trad,5.10+,1,75,35.77512,-106.3805
Envy,"Eden Wall North Sector > Eden Wall > Eden Canyon > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/114116111/envy,2.9,-1,Sport,5.10+,1,60,35.80798,-106.15547
Left,"Full Moon Wall > East Side > Luna Park > Red Rock Arroyo > Truth or Consequences Area > New Mexico",https://www.mountainproject.com/route/109671539/left,2.5,-1,Sport,5.10+,1,101,33.4959,-107.41517
"Clever Lunar-Themed Route Name","The Northwest Passage > East Side > Luna Park > Red Rock Arroyo > Truth or Consequences Area > New Mexico",https://www.mountainproject.com/route/107841396/clever-lunar-themed-route-name,2.6,-1,Sport,5.10+,1,50,33.4959,-107.41517
"Joker's WILD!","Villain Wall > Bat Cave Area > Caballo Lake > Truth or Consequences Area > New Mexico",https://www.mountainproject.com/route/117930624/jokers-wild,3.0,-1,Sport,5.10+,2,210,32.93189,-107.2343
"Dog Day","Little Horse Mesa > Sugarite Canyon State Park > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/106186352/dog-day,3.0,-1,"Trad, TR",5.10+,1,40,36.97986,-104.39473
Centipede-Lower,"Main Wall > The Shack > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/113599859/centipede-lower,2.4,-1,Sport,5.10+,1,50,35.81327,-106.14429
"Baggins Crack","Middle Earth Sector > Mordor > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/116692494/baggins-crack,3.0,-1,Trad,5.10+,1,60,35.80543,-106.14466
"Po'Pay's Revolt","Old Stagecoach Road > John Dunn Bridge Area > Taos Area > New Mexico",https://www.mountainproject.com/route/105897251/popays-revolt,2.5,-1,Sport,5.10+,1,40,36.537,-105.7082
"Senior Prom","Hole in the Wall > La Cueva Canyon, Upper > Sandia Mountains > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106148609/senior-prom,2.7,-1,Sport,5.10+,1,75,35.20629,-106.452
"Hobbit Crack","Middle Earth Sector > Mordor > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/116692508/hobbit-crack,2.2,-1,Sport,5.10+,1,40,35.80543,-106.14466
"Onsight Rights","Solar Asylum > John Dunn Bridge Area > Taos Area > New Mexico",https://www.mountainproject.com/route/120180089/onsight-rights,2.8,-1,Sport,5.10+,1,100,36.5332,-105.7016
"Many Times (a.k.a. Backside Cracks or Crackle Top)","Sugarloaf > Sugarloaf Area > Organ Mountains > Las Cruces Area Climbing > New Mexico",https://www.mountainproject.com/route/107906619/many-times-aka-backside-cracks-or-crackle-top,3.0,-1,Trad,5.10+,2,,32.3474,-106.5441
"New Mexican Riviera","The Red Tail Wall > Wild and Scenic > Taos Area > New Mexico",https://www.mountainproject.com/route/106761403/new-mexican-riviera,3.0,-1,"Trad, Sport",5.10+,1,100,36.6982,-105.7077
"Urban Fantasy","Main Cliff > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/108416036/urban-fantasy,3.0,-1,Trad,5.10+,2,150,35.77557,-106.37484
"Short Timing","Science Friction > La Cueva Canyon, Upper > Sandia Mountains > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/109146293/short-timing,3.0,-1,"Trad, TR, Alpine",5.10+,1,70,35.20389,-106.44912
"Perk Up","Main Cliff > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/108414685/perk-up,3.0,-1,Trad,5.10+,1,115,35.77557,-106.37484
"Unknown (Left of Baby Cakes)","Mosaic Rock > Tres Piedras > Taos Area > New Mexico",https://www.mountainproject.com/route/107169489/unknown-left-of-baby-cakes,3.0,-1,"Trad, Sport",5.10+,1,90,36.66049,-105.98299
"Mixed Bag","6. Wayne Manor > Vista Verde Crag > Taos Area > New Mexico",https://www.mountainproject.com/route/105898259/mixed-bag,3.0,-1,"Trad, Sport",5.10+,1,90,36.342,-105.7394
"After Party Party","Upper Wall > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/108411826/after-party-party,2.5,-1,Trad,5.10+,1,50,35.77512,-106.3805
"West Face Corner","North Rabbit Ear > Rabbit Ears Area > Organ Mountains > Las Cruces Area Climbing > New Mexico",https://www.mountainproject.com/route/106893544/west-face-corner,2.8,-1,Trad,"5.10+ PG13",4,500,32.3698,-106.5783
"Roof TR","NMMC Rocks > Left Side > Lower Juan Tabo Canyon > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/117132298/roof-tr,3.0,-1,TR,5.10+,1,30,35.21625,-106.5019
"Left Wing","TA-48 > Capulin Canyon > Capulin Canyon and Cochiti Mesa Area Crags > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/119719316/left-wing,3.0,-1,Trad,5.10+,1,60,35.77886,-106.36726
"Route 8a","South Side, Big Enchilada > Big Enchilada, The > White Rock > Los Alamos & White Rock > New Mexico",https://www.mountainproject.com/route/114618523/route-8a,3.0,-1,"Trad, TR","5.10+ R",1,45,35.7891,-106.2107
