Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Beehive Five","Harrison Peak > The Selkirk Crest > North Idaho > Idaho",https://www.mountainproject.com/route/116697055/beehive-five,3.7,-1,"Trad, Alpine","5.4 PG13",3,,48.68799,-116.64632
"Chockstone Couloir","Grand Mogul > The Sawtooth Range > Central Idaho > Idaho",https://www.mountainproject.com/route/111888709/chockstone-couloir,3.5,-1,"Trad, Snow, Alpine","5.4 Steep Snow",1,1200,44.08012,-114.95994
"Time After Time","Drilling Fields - Lost World > Drilling Fields > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/113162894/time-after-time,1.8,-1,Sport,5.4,1,100,42.0823,-113.7177
"SE Slab","Lookout Dome > Lion Creek Drainage > The Selkirk Crest > North Idaho > Idaho",https://www.mountainproject.com/route/117610279/se-slab,3.0,-1,"Trad, Alpine","5.4 R",2,300,48.77317,-116.74365
"Mr. Toad's Wild Ride","Toad Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/115452012/mr-toads-wild-ride,2.4,-1,Trad,5.4,1,35,42.06953,-113.70961
"Tree Crack","Riverside Rocks > East Pull Out > Laclede > North Idaho > Idaho",https://www.mountainproject.com/route/120180533/tree-crack,2.0,-1,Trad,5.4,1,,48.15686,-116.79479
"West Ridge","Silver Dollar Peak > The Selkirk Crest > North Idaho > Idaho",https://www.mountainproject.com/route/119470349/west-ridge,2.0,-1,"Trad, Alpine","5.4 PG13",4,1090,48.63188,-116.67288
"Tiny Time","Castle Rock - South Face > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/110467566/tiny-time,2.0,-1,Trad,"5.4 X",1,100,42.12369,-113.67155
"5.4 crack","Nemesis Cliff (AKA Granite Point) > Moscow Mountain > North Idaho > Idaho",https://www.mountainproject.com/route/112313374/54-crack,2.0,-1,Trad,5.4,1,35,46.81112,-116.8827
"Schoolhouse Rock","Schoolhouse Rock > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/123471610/schoolhouse-rock,2.0,-1,"Sport, TR",5.4,1,,47.70246,-116.9599
Lunar,"Manning Crevice Bridge Area > Riggins > Central Idaho > Idaho",https://www.mountainproject.com/route/121920385/lunar,2.0,-1,Trad,5.4,1,90,45.40157,-116.11719
